id,m_grd
3174580,1.1656
3174760,0.9235
3174820,0.8287
3174850,1.0993
3175270,1.1100
3175510,1.1296
3175630,1.2055
3175660,0.9709
3175900,1.0096
3176450,0.9157
3176470,0.9797
3176560,1.2010
3176710,1.1421
3176860,1.1740
3177550,1.3059
3178020,0.9708
3178210,1.1346
3178520,0.8539
3178660,0.9462
3178720,1.0874
3178940,1.3012
3179050,1.0846
3200030,0.9786
3200060,0.8994
3200090,1.0063
3200120,0.9308
3200210,0.8435
3200240,0.8007
3200270,0.8850
3200300,0.9004
3200360,0.9321
3200390,0.9301
3200420,0.7870
3200480,0.9913
3200510,1.1470
3300616,0.8237
3301380,0.8922
3301440,1.0275
3301470,1.0144
3301590,0.8502
3301620,0.9022
3301650,0.8053
3301740,0.8545
3301860,0.9364
3301950,1.0401
3302070,1.0129
3302130,0.9579
3302250,0.8381
3302280,0.9795
3302340,0.8183
3302460,1.0014
3302480,0.8820
3302490,0.7016
3302580,0.8734
3302610,0.7733
3302640,1.0966
3302880,0.7584
3302910,0.9305
3302990,0.9502
3303000,0.8047
3303090,0.7192
3303150,1.1878
3303180,0.8980
3303210,0.9403
3303240,0.8888
3303330,0.8224
3303420,0.9633
3303480,1.0403
3303510,1.0651
3303600,1.1411
3303660,0.8640
3303690,0.9805
3303750,0.7539
3303780,0.9512
3303840,1.0165
3303870,0.9365
3303900,1.1492
3303930,0.9476
3303960,1.0380
3304030,0.8310
3304040,0.8796
3304050,0.7357
3304140,0.8780
3304230,1.0867
3304350,0.8985
3304380,0.6127
3304410,0.7970
3304590,0.8371
3304670,0.9257
3304680,0.7626
3304740,0.8491
3304760,0.7763
3304830,1.0338
3304890,1.0069
3304960,0.8723
3304980,0.8106
3305040,0.9022
3305220,0.6737
3305280,0.8822
3305310,0.8665
3305370,1.1053
3305430,0.9954
3305460,1.0688
3305520,1.1033
3305550,0.9399
3305580,0.9258
3305730,0.8777
3305790,1.0206
3305820,0.8735
3305880,0.9528
3305940,0.8326
3306030,1.0131
3306060,0.8541
3306080,0.9475
3306150,0.9508
3306180,0.8900
3306240,0.7872
3306420,0.7884
3306480,1.0621
3306720,0.8891
3306780,0.9495
3306930,0.8660
3307050,0.9167
3307140,0.8666
3307170,1.0942
3307300,0.8561
3400004,1.1606
3400008,1.0587
3400009,1.1710
3400660,1.1519
3400690,1.2459
3400720,1.1444
3400750,1.1925
3400810,1.1612
3400900,1.0554
3400930,0.8073
3400960,0.8842
3401050,1.0998
3401170,1.0888
3401260,0.9154
3401320,1.1785
3401350,0.9952
3401380,1.1210
3401410,0.9255
3401500,0.7876
3401530,1.1544
3401560,0.8367
3401590,1.0319
3401620,1.0699
3401650,1.1326
3401710,1.1769
3401800,1.0489
3401830,0.8463
3401860,1.0070
3401920,1.0389
3401950,0.9238
3401980,1.1097
3402030,1.0075
3402100,0.9923
3402160,1.1841
3402220,1.0711
3402250,0.9425
3402280,1.1004
3402310,1.1044
3402340,0.8960
3402400,1.0308
3402430,0.9050
3402460,1.0383
3402520,1.1311
3402550,0.9899
3402580,0.9918
3402640,0.9090
3402790,1.1394
3402820,1.0064
3402850,1.0551
3403000,0.9313
3403060,1.3163
3403090,1.0980
3403120,1.0442
3403150,1.0910
3403180,1.0103
3403240,1.2077
3403270,0.8742
3403300,0.9355
3403330,1.2926
3403360,1.1122
3403390,1.1734
3403420,0.9964
3403450,1.2523
3403480,0.9050
3403540,1.3210
3403570,1.1506
3403600,0.9978
3403690,0.9698
3403720,1.1782
3403780,1.0876
3403810,1.1698
3403840,1.2414
3403870,1.1335
3403900,1.0716
3403930,0.8731
3403990,1.1030
3404020,0.9548
3404080,1.1007
3404110,1.0905
3404140,1.1299
3404170,0.9944
3404230,0.6851
3404290,0.9899
3404320,1.1001
3404350,1.1252
3404410,1.0309
3404440,0.9653
3404470,0.9115
3404500,1.0955
3404530,0.9171
3404560,1.0030
3404590,0.9416
3404660,0.9279
3404710,0.9017
3404740,0.7817
3404890,1.0317
3404920,1.0469
3404950,1.0782
3404980,1.1123
3405010,1.0758
3405040,1.1124
3405070,0.8819
3405190,1.1058
3405220,1.0610
3405250,1.0671
3405280,1.0175
3405310,1.1522
3405340,1.1401
3405370,1.0897
3405400,0.7716
3405430,1.0984
3405490,0.9881
3405580,1.0171
3405640,1.1004
3405730,1.1148
3405760,0.9736
3405880,1.1150
3405940,1.1640
3405970,1.1165
3406000,0.9942
3406030,0.9534
3406090,1.1827
3406120,1.1065
3406180,1.1252
3406210,1.1528
3406240,1.0610
3406270,0.7567
3406300,1.0243
3406330,1.1233
3406360,0.9046
3406390,1.0525
3406420,0.9394
3406450,0.8941
3406510,1.0559
3406540,0.9466
3406570,1.1788
3406630,0.9228
3406690,1.0296
3406780,1.0370
3406840,1.3076
3406870,1.0437
3406900,1.0837
3406930,0.9591
3406960,1.0403
3406990,0.8907
3407170,1.0382
3407230,1.1607
3407260,1.0435
3407290,0.9010
3407320,0.9703
3407350,0.9564
3407380,1.0812
3407410,1.2518
3407440,0.8458
3407500,0.9755
3407530,1.1598
3407560,0.9533
3407680,0.7030
3407740,0.9639
3407770,0.9388
3407800,1.0136
3407830,0.9873
3407860,0.8258
3407890,0.9643
3407920,0.9864
3407950,0.9993
3408010,1.0873
3408040,1.1998
3408100,0.9717
3408220,0.7112
3408370,1.1461
3408400,1.0494
3408460,1.1271
3408520,1.1176
3408580,1.0691
3408610,0.9392
3408640,0.7475
3408670,1.0128
3408700,1.0115
3408730,1.1062
3408760,1.0423
3408790,1.2711
3408820,1.2112
3408850,0.8752
3408880,1.0494
3408940,0.9080
3409000,1.0196
3409120,1.0034
3409150,0.9393
3409180,0.8944
3409210,1.0765
3409240,1.1344
3409270,1.0097
3409300,1.1166
3409330,1.1441
3409390,1.2144
3409420,1.1727
3409450,1.0335
3409510,1.1487
3409540,1.1806
3409600,1.1033
3409630,0.9550
3409660,0.9241
3409690,1.1776
3409720,1.1359
3409750,0.9775
3409810,1.2220
3409840,1.0216
3409870,1.0067
3409900,1.1734
3409930,1.4508
3409990,1.0169
3410020,1.0462
3410050,1.0026
3410110,1.0549
3410140,1.0184
3410200,1.2188
3410230,1.2578
3410290,1.1278
3410320,0.9931
3410470,0.8759
3410500,1.1055
3410560,0.9980
3410590,1.3094
3410620,1.2355
3410650,1.0586
3410710,1.0714
3410770,1.1629
3410810,1.0711
3410890,0.9336
3410920,1.1011
3410950,1.0773
3410980,1.1097
3411010,1.2520
3411040,0.9643
3411070,1.0588
3411130,0.9404
3411160,0.9145
3411220,0.8534
3411280,1.0926
3411310,1.2025
3411340,0.9396
3411400,0.9990
3411430,0.9061
3411460,0.9983
3411490,0.9109
3411520,1.0919
3411550,1.1945
3411580,1.0634
3411640,0.8864
3411790,1.0164
3411820,1.2279
3411850,1.2461
3411880,0.9296
3411910,0.9949
3411970,1.1861
3412060,1.2075
3412120,1.1846
3412180,1.2536
3412240,1.0804
3412270,0.7049
3412360,0.9624
3412390,0.8517
3412420,1.0883
3412450,0.9750
3412480,1.1227
3412540,0.9510
3412660,1.2896
3412690,0.9590
3412720,0.7269
3412810,0.8355
3412840,0.8598
3412870,0.9952
3412900,1.0022
3412930,0.6812
3412960,0.8401
3412990,1.1337
3413050,0.9299
3413080,1.1050
3413110,1.1355
3413140,0.9262
3413200,0.7747
3413230,1.1070
3413260,1.0194
3413290,0.8877
3413320,1.1765
3413350,1.0369
3413410,1.2598
3413470,0.9287
3413530,0.9519
3413590,1.0459
3413650,1.1397
3413680,1.0693
3413710,1.0590
3413740,1.0075
3413770,1.0837
3413800,0.4696
3413830,1.0880
3413860,1.0751
3413890,1.2543
3413950,0.9698
3414010,0.8764
3414070,1.0749
3414100,1.0601
3414130,1.0264
3414280,0.7832
3414310,0.8101
3414340,1.1590
3414370,1.1076
3414430,0.9277
3414460,1.1891
3414490,1.0484
3414550,0.8167
3414640,0.9646
3414670,1.0992
3414850,0.9383
3414880,1.0975
3414970,1.2031
3415000,0.9318
3415030,1.0273
3415090,1.0277
3415120,0.7898
3415180,1.0406
3415210,1.2311
3415330,1.0781
3415360,0.9761
3415390,0.9751
3415420,0.9836
3415510,0.9766
3415540,1.0790
3415600,1.3199
3415630,0.9145
3415690,1.0616
3415720,0.9453
3415870,1.1014
3415900,1.1471
3415960,0.9783
3415990,0.9649
3416020,0.9965
3416080,0.9890
3416110,1.1009
3416170,1.1891
3416200,0.9912
3416230,0.9084
3416260,1.1403
3416290,0.8806
3416350,0.9389
3416380,0.9178
3416440,1.1772
3416470,0.9933
3416500,0.9484
3416530,1.1370
3416560,1.1219
3416590,1.0286
3416620,1.1091
3416650,1.2238
3416680,1.2003
3416710,1.0928
3416740,1.1400
3416800,0.9275
3416830,1.0893
3416860,0.9133
3416890,1.0588
3416920,1.0349
3416950,1.0841
3416980,1.0880
3417010,1.1498
3417070,0.9992
3417100,1.0972
3417130,1.0417
3417160,1.0032
3417190,1.1661
3417250,1.1531
3417280,1.1308
3417310,0.9782
3417370,0.8709
3417430,0.9460
3417490,1.1898
3417520,0.8804
3417580,0.9580
3417610,0.9185
3417640,1.0008
3417700,1.2210
3417730,1.1073
3417760,1.0917
3417820,1.1134
3417880,1.1401
3417910,1.0501
3417940,0.8692
3418000,0.7477
3418060,0.8239
3418120,0.7814
3418150,0.8916
3418180,0.9207
3418210,1.3436
3418270,1.0737
3418300,1.0524
3418330,1.0554
3418360,1.0419
3500010,0.9251
3500030,0.9770
3500060,0.9548
3500120,0.9717
3500150,0.9137
3500180,0.9976
3500210,0.8526
3500240,0.8537
3500300,0.7354
3500390,1.0035
3500570,0.9841
3500600,0.8579
3500690,0.9812
3500750,0.8378
3500810,0.8016
3500900,0.7642
3500930,0.8774
3500960,0.9933
3500990,0.9657
3501080,1.0266
3501110,0.9769
3501170,0.9259
3501230,1.0945
3501260,0.9533
3501500,0.9168
3501530,0.9082
3501560,0.7716
3501650,1.0503
3501680,0.9471
3501710,0.9733
3501740,0.9590
3501860,1.0299
3501890,1.0120
3502010,1.0288
3502070,0.8790
3502100,0.8993
3502190,0.8918
3502250,0.9068
3502310,0.9869
3502370,0.8981
3502400,1.0155
3502430,0.7622
3502460,0.8755
3502520,0.9975
3502580,0.9960
3502610,1.0848
3502640,0.9544
3502670,0.9297
3502800,0.6423
3600001,0.7445
3600002,0.9822
3600004,0.8146
3600005,0.8632
3600008,0.9216
3600009,0.9102
3600010,0.8265
3600011,0.8818
3600012,0.8969
3600013,0.6892
3600014,0.8619
3600015,0.9920
3600016,0.8720
3600017,0.9212
3600018,1.0173
3600019,0.7181
3600020,1.1112
3600021,1.1071
3600023,0.8733
3600024,0.8315
3600124,0.7656
3600125,0.9267
3602340,0.8742
3602370,0.7380
3602430,1.0559
3602460,0.6481
3602520,0.8746
3602550,0.8539
3602580,0.8047
3602700,0.6444
3602730,1.0617
3602820,0.8105
3602920,1.0100
3602940,0.7349
3602970,0.7320
3603180,1.1417
3603270,0.8488
3603420,0.8055
3603480,0.9374
3603660,1.0274
3603720,1.0846
3603810,0.7925
3603840,0.7530
3603870,0.9214
3603930,1.1339
3603960,0.9878
3603990,0.8669
3604050,0.9313
3604080,0.9553
3604110,1.0162
3604140,0.8976
3604200,1.0185
3604290,0.9597
3604410,0.8843
3604530,0.9506
3604620,0.8334
3604650,0.7455
3604710,1.1173
3604740,0.9134
3604870,0.7940
3604920,0.9472
3605040,0.9575
3605280,0.8384
3605310,0.9275
3605340,1.2192
3605460,1.0565
3605520,0.8492
3605580,0.9549
3605640,1.0565
3605820,0.6899
3605850,0.7728
3605940,0.9449
3606060,1.3199
3606090,0.7951
3606160,0.9222
3606180,1.0141
3606210,1.0031
3606240,0.8591
3606300,0.9552
3606330,1.0163
3606390,0.9455
3606420,0.8146
3606470,0.9612
3606500,0.8467
3606540,1.0895
3606570,0.8214
3606630,0.8747
3606660,0.9342
3606690,0.8356
3606720,0.8510
3606780,1.0250
3606840,0.7178
3606870,0.5768
3606900,0.8942
3606990,1.1958
3607020,1.0455
3607110,0.8303
3607230,0.5803
3607260,1.0342
3607290,0.9704
3607320,0.9670
3607380,0.8519
3607470,0.8628
3607530,1.0298
3607590,1.0179
3607650,0.8281
3607680,0.8798
3607770,0.8541
3607860,0.7428
3607980,0.8019
3608010,1.0982
3608130,1.0058
3608160,0.8763
3608250,0.8984
3608310,0.5862
3608340,0.7660
3608370,0.7975
3608400,0.9663
3608430,0.9273
3608460,0.9477
3608490,0.8514
3608580,1.0189
3608790,0.9067
3608880,0.9466
3608910,0.9433
3608970,0.9215
3609030,0.6933
3609090,1.0930
3609120,0.9744
3609210,0.7963
3609330,0.6495
3609360,0.8765
3609390,0.7540
3609420,0.8591
3609540,1.1092
3609630,0.9007
3609660,1.0515
3609690,0.7883
3609720,0.9358
3609840,0.9190
3609870,0.9851
3609930,0.9724
3609960,0.6156
3609990,0.9095
3610050,1.0442
3610080,0.9179
3610170,1.0140
3610200,1.1057
3610410,0.7770
3610500,0.7126
3610560,0.6751
3610590,0.8225
3610620,0.9054
3610650,0.8117
3610680,0.9834
3610710,0.9737
3610860,1.0069
3610890,1.1249
3610920,0.7838
3610950,0.8787
3610980,0.8191
3611070,0.8346
3611160,0.8363
3611190,0.9313
3611370,1.0242
3611400,0.8123
3611460,0.8109
3611490,0.7857
3611520,0.9402
3611550,0.6300
3611610,0.8420
3611670,0.9684
3611700,0.9160
3611730,1.0162
3611740,0.9350
3611760,1.1046
3611880,0.9808
3611910,0.9199
3611940,1.1873
3611970,0.8195
3612180,0.6283
3612240,0.9363
3612270,0.8159
3612300,0.9703
3612330,1.1512
3612360,0.9153
3612390,0.8659
3612450,0.9693
3612510,1.0044
3612630,0.9153
3612720,0.8798
3612750,0.9675
3612870,0.9048
3612900,0.9549
3612960,0.9459
3612990,1.0141
3613020,0.8065
3613080,0.9926
3613110,0.7510
3613230,0.9883
3613290,1.1099
3613350,1.0412
3613530,0.9046
3613590,0.7884
3613620,1.1425
3613710,0.9425
3613740,1.0119
3613950,1.1012
3613980,0.9301
3614010,0.8128
3614130,0.3755
3614190,1.0560
3614220,0.6976
3614280,1.1116
3614340,0.9248
3614400,0.8971
3614430,0.7223
3614460,1.0331
3614550,1.0231
3614580,0.8795
3614610,0.6558
3614640,1.0312
3614700,1.1000
3614730,0.9495
3614760,0.8777
3614820,0.8296
3614850,1.0689
3614940,0.7047
3614970,0.7799
3615090,0.9413
3615180,0.8334
3615210,0.9699
3615240,0.8637
3615300,0.8056
3615360,1.0931
3615390,0.9492
3615450,1.1759
3615480,0.7433
3615510,0.8374
3615540,0.9514
3615570,1.0113
3615630,0.8309
3615780,0.7848
3615810,0.9614
3615900,0.7934
3615980,0.7996
3615990,0.9419
3616080,1.1642
3616170,0.8078
3616200,1.0394
3616230,0.8936
3616260,0.8626
3616290,0.7387
3616410,0.8924
3616440,0.9019
3616470,0.9480
3616560,0.8289
3616620,0.9773
3616680,0.9305
3616710,0.9654
3616740,0.8576
3616830,0.8068
3616950,0.8840
3616980,0.8145
3617130,0.9425
3617160,0.7758
3617190,0.9465
3617220,0.8355
3617380,0.7769
3617460,0.9147
3617520,1.0555
3617640,1.0649
3617670,0.7613
3617700,0.9362
3617730,0.7634
3617820,0.8471
3617910,0.8933
3617970,0.7738
3618030,0.8396
3618090,0.6945
3618120,0.9130
3618150,0.9645
3618180,0.9246
3618210,0.8386
3618240,1.1736
3618270,1.0821
3618330,1.2531
3618450,0.9471
3618480,0.9512
3618540,0.9478
3618570,0.8020
3618600,0.9808
3618630,0.9994
3618660,0.8156
3618690,0.6740
3618750,0.6428
3618900,0.7552
3618960,0.8027
3619110,1.0066
3619170,1.0136
3619200,0.9722
3619230,0.8963
3619260,0.8755
3619320,0.9273
3619380,1.0338
3619410,0.8918
3619500,0.8295
3619560,0.9108
3619590,0.8740
3619650,1.1243
3619680,0.8292
3619740,0.7633
3619800,1.0601
3619830,0.8286
3619920,0.9553
3619950,1.0568
3620040,1.0239
3620100,0.3412
3620160,0.9166
3620190,1.1574
3620220,0.9948
3620340,1.0839
3620370,0.9823
3620400,0.9509
3620460,1.1346
3620490,0.6823
3620580,0.8893
3620640,0.8863
3620670,0.8104
3620700,0.7923
3620760,0.7858
3620790,0.7327
3620820,0.7207
3620850,0.9889
3620880,1.0789
3620910,0.7392
3620940,1.0081
3621000,1.2562
3621120,0.9434
3621180,1.0746
3621210,0.8911
3621240,0.8850
3621250,0.8970
3621260,0.9894
3621270,0.9922
3621330,0.9188
3621360,0.7431
3621450,1.1427
3621480,0.9098
3621510,0.9586
3621570,0.8318
3621630,0.7881
3621660,0.8683
3621720,0.8794
3621780,0.8466
3621810,0.9310
3621840,1.0247
3621900,0.9506
3621960,0.8866
3622020,0.8259
3622050,1.0009
3622140,0.9573
3622170,0.8303
3622260,0.8246
3622290,0.9308
3622380,0.9668
3622470,0.9457
3622500,0.9985
3622530,0.9308
3622560,0.9737
3622650,0.9301
3622680,1.0323
3622710,1.0840
3622740,0.9449
3622770,0.7684
3622830,1.0132
3622890,0.9356
3622920,0.9182
3623010,0.7341
3623040,0.9344
3623070,0.8914
3623160,1.1965
3623190,0.9605
3623220,1.0162
3623280,0.9505
3623310,1.0167
3623370,0.7485
3623430,0.7817
3623460,0.6220
3623490,1.1768
3623520,0.7985
3623580,1.1134
3623640,0.7753
3623670,0.8776
3623760,0.7304
3623880,0.8622
3624000,0.9900
3624030,1.0498
3624090,0.9894
3624150,0.9122
3624210,0.7556
3624240,0.9654
3624270,0.9220
3624450,0.6668
3624480,1.1672
3624630,1.0302
3624690,0.8466
3624750,0.5887
3624780,0.7433
3624840,0.8553
3624900,0.8807
3624960,0.7378
3624990,0.4036
3625050,1.0599
3625140,0.8464
3625170,0.9916
3625260,1.0867
3625290,0.9633
3625320,0.9516
3625350,1.0066
3625380,0.7924
3625440,0.6637
3625500,0.7310
3625650,0.9733
3625740,0.9255
3625770,1.0668
3625800,0.8402
3625920,0.9173
3625950,1.2215
3625980,1.0965
3626010,0.6493
3626070,0.9783
3626100,0.7681
3626160,0.7266
3626310,0.9133
3626370,1.1371
3626400,0.9874
3626430,0.6429
3626670,1.0916
3626700,0.9716
3626760,0.8917
3626840,0.9188
3626850,0.8694
3626880,1.0163
3626940,1.1261
3627000,0.7124
3627060,0.9845
3627120,1.0762
3627150,0.9518
3627180,1.0353
3627210,0.9136
3627240,0.8930
3627300,1.0151
3627360,0.8850
3627450,1.0179
3627540,1.1227
3627570,0.8576
3627620,0.9419
3627660,0.8694
3627750,0.7978
3627780,1.1001
3627810,0.7327
3627900,1.1884
3627960,1.0513
3628050,1.0562
3628110,0.9292
3628200,1.0604
3628320,1.0362
3628380,1.0507
3628500,0.8442
3628560,0.9980
3628590,0.6198
3628620,0.8229
3628650,0.9914
3628680,0.8589
3628710,0.8473
3628740,0.8686
3628890,0.9007
3628950,0.8296
3628980,0.9915
3629040,0.8883
3629130,1.0623
3629160,0.7359
3629240,0.8440
3629250,1.0197
3629280,0.8556
3629370,0.6111
3629400,0.8554
3629430,0.8213
3629460,1.0134
3629490,0.9844
3629610,0.9978
3629640,1.1389
3629670,0.9117
3629790,0.8802
3629820,0.6974
3629850,0.8442
3629880,0.8602
3629910,0.6526
3629940,0.8271
3629970,0.8586
3630030,0.8460
3630060,0.8123
3630120,0.7507
3630160,0.7934
3630210,0.6704
3630240,0.9673
3630270,0.6675
3630330,0.9840
3630360,1.0528
3630390,0.6506
3630420,0.9732
3630480,1.0939
3630540,1.0400
3630630,0.9705
3630660,0.8179
3630690,0.9982
3630780,0.8277
3630930,0.8901
3630960,0.5541
3630990,1.0961
3631020,0.8106
3631050,0.9423
3631170,0.7734
3631260,1.0248
3631290,0.8487
3631320,0.9925
3631380,1.0216
3631440,0.8302
3631470,1.1356
3631560,0.7259
3631710,1.0978
3631800,0.5760
3631920,0.6778
3631950,0.8405
3631980,1.2143
3632010,0.9129
3700011,0.8112
3700012,0.9235
3700030,0.8305
3700090,0.7315
3700120,0.8976
3700180,0.6912
3700210,0.9654
3700240,0.8752
3700270,0.9561
3700300,0.9347
3700330,0.7521
3700360,0.8032
3700390,0.7278
3700420,0.7646
3700450,0.8869
3700480,0.8787
3700530,0.9099
3700580,0.8737
3700600,0.7709
3700630,0.8571
3700660,0.6427
3700690,0.9476
3700720,0.9347
3700750,0.9427
3700780,0.8609
3700840,0.9100
3700870,0.9385
3700900,0.7052
3700930,0.8520
3700960,0.9079
3701080,0.8107
3701110,0.8710
3701140,0.8706
3701170,0.8988
3701200,0.7880
3701260,0.8056
3701320,0.7565
3701380,0.8281
3701500,0.7717
3701530,0.8080
3701620,0.8244
3701680,0.8346
3701770,0.8225
3701800,0.8391
3701830,0.7967
3701920,0.8384
3701950,0.8049
3702010,0.8265
3702040,0.7884
3702100,0.9345
3702160,0.7001
3702190,0.8793
3702250,0.8480
3702280,1.0190
3702310,0.9111
3702340,0.9077
3702370,0.8528
3702400,0.8895
3702430,0.7091
3702560,0.7865
3702610,0.7454
3702640,0.6391
3702680,0.9197
3702760,0.8573
3702820,0.7192
3702880,0.8319
3702940,0.8282
3702970,0.8921
3703000,0.9259
3703060,0.7602
3703090,0.9226
3703120,0.8588
3703210,0.9871
3703270,0.7404
3703310,0.8207
3703330,0.9135
3703360,0.8262
3703420,0.9621
3703450,0.7986
3703480,0.8610
3703510,0.9418
3703540,0.7667
3703570,0.8825
3703600,0.7715
3703630,0.7505
3703720,0.7960
3703780,0.7297
3703870,0.8781
3703900,0.7893
3703930,0.7426
3703990,0.8422
3704050,0.7029
3704080,0.7557
3704140,0.8804
3704200,0.7698
3704320,0.9060
3704380,0.8563
3704410,0.8233
3704440,0.8709
3704500,0.9257
3704530,0.8028
3704590,0.6170
3704620,0.9783
3704650,0.7160
3704720,0.8906
3704740,0.7257
3704800,0.9321
3704830,0.9891
3704880,0.8723
3704890,0.7588
3704920,0.8565
3704950,0.8266
3705020,0.7756
3705040,0.9103
3705070,0.9851
3800014,0.9295
3800021,0.9248
3800025,1.0749
3800031,0.8473
3800032,0.9290
3800038,0.9476
3802530,0.8903
3803060,0.8285
3804090,1.0285
3805040,0.8077
3806780,0.9651
3808060,0.9145
3808130,0.8905
3811430,1.1840
3811820,0.8911
3812540,0.4865
3813030,0.9696
3813920,0.7508
3816130,1.0099
3817570,0.8549
3818730,0.9672
3818850,0.9290
3819020,0.7682
3819410,1.0100
3819880,0.7998
3900094,0.8965
3900537,0.8938
3904348,0.7845
3904349,0.8443
3904350,0.9016
3904351,0.8041
3904352,1.0188
3904353,0.8876
3904354,0.9987
3904355,1.0788
3904357,0.9894
3904358,0.9191
3904359,0.8096
3904360,0.8115
3904361,0.8141
3904362,1.1560
3904363,0.9227
3904364,1.0997
3904365,0.8777
3904366,0.8792
3904367,1.0100
3904368,0.8491
3904369,0.9056
3904370,0.8721
3904371,0.7772
3904373,1.0546
3904374,0.7414
3904375,0.9201
3904376,0.7741
3904377,0.7731
3904378,0.7949
3904379,0.8275
3904380,0.8192
3904381,0.8840
3904382,0.9344
3904383,0.8204
3904384,0.8618
3904385,0.7345
3904386,0.8403
3904387,0.8598
3904388,0.8703
3904389,0.8498
3904390,0.8983
3904391,0.8740
3904392,0.7137
3904393,1.0235
3904394,0.8474
3904395,0.7594
3904396,0.8078
3904397,0.7498
3904399,0.7565
3904400,0.8554
3904401,0.7807
3904402,1.0329
3904403,0.7449
3904404,0.5191
3904405,1.0029
3904406,0.6727
3904407,1.1109
3904408,0.7268
3904409,0.8987
3904410,0.7944
3904411,0.7261
3904412,0.9202
3904413,1.1380
3904414,0.9420
3904415,0.9138
3904416,0.9876
3904418,1.0457
3904419,0.9640
3904420,0.9762
3904421,0.9735
3904422,0.6724
3904423,0.7390
3904424,0.8094
3904425,0.8988
3904426,0.8851
3904427,1.0230
3904428,1.0298
3904429,0.8383
3904430,0.7663
3904431,1.0221
3904433,0.7519
3904434,0.7352
3904435,0.8741
3904436,0.7810
3904437,0.9652
3904438,0.8803
3904439,0.9167
3904440,0.8471
3904441,0.7434
3904443,0.8900
3904444,0.6818
3904445,0.8896
3904447,0.6775
3904448,0.9280
3904449,0.8748
3904450,1.0269
3904451,0.7012
3904452,0.9725
3904453,0.9172
3904454,0.8628
3904455,1.0493
3904456,0.9376
3904457,0.9530
3904458,1.1676
3904459,1.0709
3904460,0.8229
3904461,0.9359
3904463,0.8669
3904464,0.8106
3904465,1.0496
3904467,0.7941
3904468,0.9301
3904469,0.7631
3904470,1.0559
3904471,0.7355
3904472,1.0123
3904474,0.7389
3904475,0.7624
3904476,0.9602
3904479,0.7783
3904480,0.9949
3904481,0.9233
3904482,0.6700
3904483,0.9448
3904484,0.9727
3904485,0.9305
3904486,0.9795
3904487,1.0250
3904488,0.8832
3904489,0.7685
3904490,0.7531
3904491,0.7861
3904492,0.8581
3904493,1.1935
3904494,0.9120
3904495,0.7656
3904498,1.0768
3904499,0.8519
3904500,0.7987
3904502,0.7256
3904503,0.9190
3904504,0.8393
3904505,0.7035
3904506,0.9835
3904507,0.8343
3904508,0.8792
3904509,0.8419
3904510,0.8585
3904511,0.9049
3904513,0.9547
3904514,1.1084
3904515,0.8515
3904516,0.6817
3904517,0.8604
3904518,1.0828
3904519,1.0150
3904520,0.7627
3904521,1.1317
3904522,0.8162
3904523,1.0064
3904524,0.8787
3904525,0.6615
3904526,0.7403
3904527,0.9934
3904528,1.1519
3904529,0.7571
3904531,0.9530
3904532,1.1343
3904533,0.9429
3904535,0.7155
3904536,0.8191
3904537,0.9139
3904538,0.6472
3904539,1.1300
3904540,0.7549
3904541,0.8809
3904542,0.9231
3904543,1.0985
3904545,0.8710
3904546,0.7670
3904547,1.0592
3904548,1.0809
3904549,0.8908
3904550,0.9719
3904551,0.9099
3904552,0.9487
3904553,0.7429
3904554,0.9740
3904555,0.9010
3904556,0.9934
3904557,0.8730
3904558,1.0490
3904560,0.9532
3904561,0.9674
3904563,1.2966
3904564,0.9393
3904565,0.8990
3904566,0.8804
3904567,0.9606
3904575,0.7843
3904576,1.0199
3904577,0.9392
3904578,0.7490
3904579,0.9216
3904580,0.9762
3904582,0.8042
3904583,0.8617
3904585,0.8932
3904586,0.7753
3904587,0.8653
3904588,0.8906
3904590,1.0356
3904591,0.8994
3904592,0.8061
3904594,0.9611
3904595,1.0347
3904597,0.8663
3904599,0.9671
3904600,0.6040
3904601,0.7901
3904603,0.9198
3904604,0.8787
3904606,0.9745
3904607,0.9126
3904609,0.8297
3904610,0.8605
3904611,1.0562
3904612,1.0258
3904613,0.6821
3904614,1.0719
3904615,0.9229
3904617,0.8213
3904619,0.7920
3904620,1.0052
3904621,0.9378
3904623,0.9614
3904624,0.8984
3904625,0.9565
3904626,1.0266
3904627,0.8852
3904628,1.0186
3904630,0.9858
3904631,1.1526
3904632,0.7165
3904633,0.9189
3904634,0.8708
3904635,0.7608
3904636,0.8615
3904638,0.7903
3904639,1.0692
3904640,0.8685
3904642,0.9260
3904643,0.8900
3904644,0.8725
3904645,0.9200
3904647,0.8023
3904648,0.8184
3904650,0.8912
3904651,0.9974
3904652,0.8283
3904655,0.9251
3904656,1.0013
3904657,1.0280
3904659,0.6126
3904660,1.2713
3904662,1.2095
3904663,0.9681
3904664,0.7160
3904667,0.9643
3904668,1.0723
3904670,0.9569
3904671,1.1112
3904672,0.7787
3904674,0.9578
3904675,1.0099
3904676,1.1396
3904678,1.0652
3904680,0.8429
3904681,0.8170
3904682,0.8776
3904684,0.9442
3904685,0.7300
3904686,0.9900
3904687,0.8457
3904688,0.9544
3904689,0.8738
3904690,0.7046
3904694,0.9296
3904695,1.0175
3904696,0.9634
3904697,0.8412
3904699,1.0325
3904700,0.7138
3904701,1.0641
3904702,1.1100
3904704,1.0411
3904705,0.9202
3904707,0.9132
3904708,1.1026
3904709,1.1900
3904716,1.0090
