id,m_coh
2920610,-0.0844
2920670,-0.1175
2920700,-0.0075
2920810,-0.0156
2920940,0.0006
2921000,0.0619
2921100,0.0047
2921120,-0.0697
2921210,-0.0827
2921330,0.0422
2921510,-0.0370
2921540,-0.0383
2921600,-0.0058
2921750,0.1346
2921810,-0.0942
2921840,-0.0336
2921875,0.0992
2922530,0.0438
2922650,-0.0520
2922740,-0.1061
2922800,0.0587
2922830,-0.0120
2922890,0.0185
2923010,0.1261
2923100,0.0316
2923160,0.0772
2923340,-0.0824
2923430,0.0644
2923460,-0.0417
2923490,0.0272
2923550,-0.0418
2923580,0.0853
2923640,0.0297
2923700,0.0076
2923730,0.0014
2924530,-0.0138
2925110,0.0000
2925140,-0.1108
2925210,-0.0333
2925230,0.0334
2925290,-0.0489
2925330,-0.0006
2925350,0.0220
2925450,-0.0219
2925500,0.0023
2925620,-0.1173
2925640,-0.1605
2925650,-0.0470
2925710,0.0490
2926070,-0.0858
2926160,-0.0438
2926220,-0.0066
2926370,-0.0993
2926430,-0.0837
2926480,0.0660
2926640,-0.0349
2926670,-0.0462
2926850,0.0115
2926890,-0.0158
2926970,0.0476
2927060,-0.0224
2927090,0.0024
2927540,-0.0924
2927570,-0.0129
2927630,-0.0907
2927660,-0.0350
2927830,0.0402
2927870,-0.1352
2927900,-0.0751
2927930,-0.0706
2928110,-0.1880
2928260,-0.0753
2928380,-0.0790
2928410,-0.0722
2928430,0.0535
2928530,0.0838
2928560,-0.1165
2928590,-0.0003
2928710,0.0494
2928740,0.0111
2928800,-0.0561
2928860,-0.1097
2928920,0.0505
2928950,0.0842
2929100,-0.0162
2929170,-0.1718
2929250,0.0881
2929280,0.0624
2929370,-0.0311
2929430,-0.0210
2929520,-0.0342
2929610,-0.0020
2929640,0.0299
2929760,0.0239
2930270,-0.1023
2930330,-0.0628
2930360,-0.0227
2930420,-0.0920
2930450,0.0200
2930520,-0.0809
2930570,-0.0722
2930660,-0.1629
2930690,-0.1189
2930750,0.0315
2930780,-0.0227
2930840,-0.1175
2931020,0.0729
2931050,0.0645
2931070,-0.1396
2931110,-0.0151
2931140,0.1730
2931440,0.0225
2931500,-0.0179
2931530,0.0484
2931650,0.0584
2931680,-0.0045
2931710,-0.0002
2931830,0.0142
2931860,-0.1495
2932010,-0.0568
2932070,-0.0038
2932100,0.0347
2932110,-0.0245
2932190,0.0336
2932220,-0.1014
2932310,0.0890
3000002,0.0284
3000003,-0.0084
3000005,0.0538
3002010,-0.1845
3003290,-0.0648
3003800,-0.1175
3003820,-0.0231
3003870,-0.1005
3004260,0.0858
3004560,0.0010
3004980,-0.0591
3005140,-0.1265
3005280,0.0336
3006110,-0.0400
3007050,-0.1463
3007110,0.1161
3007190,0.0654
3007410,-0.0477
3008670,-0.0273
3008910,-0.0055
3009560,0.0332
3009720,-0.1483
3010080,0.0601
3010920,0.0022
3011100,0.0421
3011520,-0.0103
3012420,-0.0664
3012510,-0.0755
3013040,-0.0527
3013260,0.0287
3013310,-0.0788
3013395,0.2067
3013560,-0.0008
3013860,-0.0559
3014700,0.0207
3015450,0.0434
3016200,-0.0888
3016490,-0.0297
3016530,0.0728
3016880,-0.0491
3016950,-0.1052
3017130,-0.0734
3017610,-0.0019
3018410,-0.0862
3018570,-0.0378
3018780,-0.0246
3021060,-0.0401
3021240,-0.0898
3022750,-0.0828
3022790,-0.0518
3023040,-0.0743
3023940,0.0191
3024200,-0.1001
3025020,-0.0499
3025890,-0.0190
3026160,0.0603
3027570,0.0344
3027740,0.0941
3028590,-0.0990
3100002,0.1475
3100006,0.0057
3100011,-0.0492
3100016,-0.0244
3100021,-0.0604
3100022,0.0352
3100034,0.0406
3100085,0.0158
3100088,0.0432
3100095,0.0746
3100098,0.0325
3100112,0.1182
3100122,0.2253
3100163,0.1525
3100165,0.0424
3100170,0.0784
3102770,0.0596
3102910,0.0794
3103130,0.0641
3103330,0.1343
3103360,0.0730
3103600,0.0049
3103810,0.1148
3103990,0.1085
3104100,0.0735
3104920,-0.0079
3104950,0.1156
3104980,-0.0114
3105340,0.0674
3105460,-0.0710
3170110,0.2424
3170440,0.0228
3170530,0.0074
3170650,0.2423
3170710,-0.0648
3170980,0.0117
3171100,0.0029
3171220,0.1024
3171580,0.1002
3171940,-0.0625
3172390,0.0678
3172810,0.1563
3172840,0.0261
3173050,0.0696
3173470,0.0268
3173710,0.1953
3173740,-0.0327
3173830,-0.1238
3173890,0.1304
3174160,-0.0308
3174200,0.0714
3174430,0.0727
3174580,0.1193
3174760,-0.0118
3174820,0.0965
3174850,0.0224
3175270,0.1237
3175510,0.1914
3175630,0.0824
3175660,0.0146
3175900,0.0213
3176450,0.1699
3176470,0.0788
3176560,0.2409
3176710,-0.0292
3176860,0.2053
3177550,0.0037
3178020,-0.0016
3178210,0.1795
3178520,0.1512
3178660,-0.0238
3178940,0.0727
3179050,0.1371
3200030,0.0244
3200060,0.0207
3200090,0.0022
3200120,-0.0166
3200210,-0.0166
3200240,-0.0459
3200270,0.0048
3200300,0.0573
3200360,-0.0656
3200390,-0.0383
3200420,-0.0401
3200480,0.0553
3200510,-0.0187
3300616,-0.0054
3301380,0.0549
3301440,0.0805
3301470,0.0200
3301590,-0.0270
3301620,0.0356
3301650,-0.0045
3301740,0.0380
3301860,0.0131
3301950,0.0345
3302010,-0.0817
3302070,0.0887
3302130,-0.0373
3302250,0.0084
3302340,-0.0076
3302460,-0.0295
3302480,-0.1175
3302490,-0.1312
3302580,0.0176
3302610,-0.0915
3302640,0.0284
3302880,0.0107
3302910,-0.1010
3302970,-0.0172
3302990,0.1313
3303000,0.0478
3303090,0.0417
3303150,0.2201
3303180,-0.0034
3303210,0.0872
3303240,0.1304
3303330,-0.1222
3303420,0.0089
3303480,0.0638
3303510,0.0977
3303600,0.0477
3303660,-0.0321
3303690,0.0633
3303750,0.0110
3303780,-0.0289
3303840,0.1293
3303870,-0.0730
3303900,0.1039
3303930,0.0243
3303960,0.0036
3304030,0.1139
3304040,0.0244
3304050,-0.0416
3304140,-0.0799
3304230,0.1026
3304350,0.0174
3304380,-0.1107
3304410,0.0301
3304590,0.0593
3304670,0.0313
3304680,0.0358
3304740,-0.0180
3304760,0.0338
3304830,0.0811
3304890,0.1426
3304980,-0.0256
3305040,-0.0314
3305220,-0.0558
3305280,-0.0081
3305310,-0.0684
3305370,-0.0118
3305430,0.0701
3305460,0.0203
3305520,0.1471
3305550,0.0508
3305580,0.0780
3305730,0.0126
3305790,0.0733
3305820,0.1751
3305880,0.0236
3305940,0.0069
3306030,0.0215
3306060,0.0675
3306080,0.0566
3306150,0.0516
3306180,0.0174
3306240,-0.0016
3306420,-0.2097
3306480,0.0415
3306720,0.0354
3306780,0.0137
3306930,-0.0760
3307050,0.0909
3307140,-0.0709
3307170,0.0680
3307300,-0.0026
3400004,0.0679
3400008,0.0221
3400009,-0.0275
3400660,0.0041
3400690,0.0582
3400720,-0.0433
3400750,0.1011
3400810,0.0777
3400900,-0.1238
3400930,-0.0129
3400960,-0.0559
3401050,-0.0007
3401170,0.0410
3401260,-0.0763
3401320,-0.0001
3401350,-0.0236
3401380,0.0356
3401410,-0.0560
3401500,0.0170
3401530,0.0200
3401560,-0.0568
3401590,0.0156
3401620,0.0306
3401650,0.1134
3401710,0.1333
3401800,-0.0094
3401830,0.0285
3401860,0.0162
3401920,0.1002
3401950,0.0666
3401980,0.0532
3402030,0.0975
3402100,-0.0712
3402160,0.1017
3402220,0.0348
3402250,-0.0573
3402280,0.0239
3402310,0.0626
3402340,-0.0840
3402400,0.0190
3402430,0.0528
3402460,0.0118
3402520,0.0795
3402550,-0.0217
3402580,0.0390
3402640,0.0738
3402790,0.0405
3402820,0.0290
3402850,0.0334
3403000,-0.0139
3403060,0.0806
3403090,0.0468
3403120,0.0529
3403150,0.0439
3403180,0.0396
3403240,0.1029
3403270,-0.0393
3403300,0.0625
3403330,0.0181
3403360,-0.0031
3403390,0.1144
3403420,0.0658
3403450,0.0336
3403480,-0.1305
3403540,0.0246
3403570,0.0862
3403600,0.0898
3403690,0.0064
3403720,0.0832
3403780,0.0192
3403810,0.1078
3403840,-0.0158
3403870,0.0866
3403900,-0.0248
3403930,0.0348
3403990,0.0835
3404020,0.0411
3404080,0.0166
3404110,0.0909
3404140,0.0813
3404170,0.0023
3404230,0.0217
3404290,0.1120
3404320,0.0131
3404350,-0.0263
3404410,-0.0586
3404440,-0.0183
3404470,0.0417
3404500,0.0784
3404530,-0.1288
3404560,-0.0079
3404590,0.0255
3404620,-0.0473
3404660,-0.0177
3404710,0.0385
3404740,0.1268
3404770,-0.0860
3404890,0.0094
3404920,0.1175
3404950,0.0476
3404980,0.1332
3405010,0.0502
3405040,0.0069
3405070,-0.1203
3405190,0.0319
3405220,0.0896
3405250,-0.0480
3405280,-0.0578
3405310,0.1076
3405340,0.1603
3405370,-0.0039
3405400,-0.0938
3405430,0.0465
3405490,0.0558
3405580,0.0675
3405640,0.0113
3405730,0.0430
3405760,0.0343
3405880,0.0581
3405940,0.1171
3405970,0.1732
3406000,-0.0040
3406030,-0.0582
3406090,0.1692
3406120,-0.0966
3406180,0.0058
3406210,0.1004
3406240,0.1159
3406270,-0.0510
3406300,0.0174
3406330,0.0923
3406360,0.0708
3406390,-0.0523
3406420,0.0606
3406450,-0.0399
3406510,0.0042
3406540,0.0283
3406570,0.0537
3406630,0.0287
3406690,0.0255
3406780,0.0430
3406840,0.1032
3406870,-0.0130
3406900,0.0538
3406930,-0.0079
3406960,0.0074
3406990,0.0360
3407170,-0.0201
3407230,0.0619
3407260,0.0407
3407290,0.0468
3407320,0.0102
3407350,0.0985
3407380,0.0128
3407410,0.0837
3407440,-0.0310
3407500,-0.0606
3407530,0.0627
3407560,0.0332
3407680,-0.0247
3407740,-0.0318
3407770,-0.0519
3407800,-0.0068
3407830,0.1105
3407860,-0.1147
3407890,-0.0171
3407920,-0.0511
3407950,0.0413
3408010,-0.0520
3408040,0.0192
3408100,0.0079
3408220,-0.1253
3408370,0.0419
3408400,0.0494
3408460,0.0140
3408520,0.1403
3408580,-0.0453
3408610,0.0076
3408640,-0.1212
3408670,0.0363
3408700,0.0089
3408730,0.1007
3408760,0.0008
3408790,0.1032
3408820,0.1124
3408850,-0.0090
3408880,-0.0690
3408940,-0.0754
3409000,0.0071
3409120,0.0420
3409150,-0.0064
3409180,-0.0677
3409210,0.0077
3409240,-0.0068
3409270,0.0836
3409300,-0.0657
3409330,0.0453
3409390,0.1076
3409420,0.0250
3409450,-0.0051
3409510,0.1102
3409540,-0.0046
3409600,0.0388
3409630,0.0152
3409660,-0.0206
3409690,0.1365
3409720,0.0849
3409750,0.0254
3409780,-0.1003
3409810,0.1167
3409840,0.0591
3409870,-0.0187
3409900,-0.0381
3409930,0.1731
3409990,0.0249
3410020,-0.0735
3410050,0.0503
3410110,0.0562
3410140,0.0438
3410200,0.1081
3410230,0.0569
3410290,0.1190
3410320,0.0291
3410350,0.0410
3410470,0.0114
3410500,0.1110
3410560,0.0568
3410590,0.0764
3410620,0.0987
3410650,-0.0112
3410710,0.0654
3410770,0.0160
3410810,-0.0195
3410860,0.2040
3410890,0.0673
3410920,0.0207
3410950,0.0942
3410980,0.0814
3411010,0.1268
3411040,-0.0939
3411070,-0.0444
3411130,-0.1506
3411160,0.0639
3411220,0.0325
3411280,0.1063
3411310,0.0600
3411340,0.0495
3411400,-0.0075
3411430,-0.0202
3411460,-0.0724
3411490,-0.0925
3411520,0.1524
3411550,0.0458
3411580,0.0856
3411640,-0.0394
3411790,-0.0589
3411820,0.0883
3411850,0.0234
3411880,-0.0464
3411910,-0.0152
3411970,0.0984
3412060,0.0707
3412120,0.0785
3412180,0.0604
3412240,-0.0272
3412270,-0.0660
3412360,0.0014
3412390,0.0100
3412420,0.0657
3412450,0.0213
3412480,0.0729
3412540,0.0495
3412660,0.0596
3412690,0.0671
3412720,-0.0328
3412810,-0.0419
3412840,-0.0073
3412870,0.0128
3412900,-0.0464
3412930,-0.0217
3412960,0.0466
3412990,0.0300
3413050,0.0256
3413080,0.0580
3413110,0.1019
3413140,0.0491
3413200,-0.0156
3413230,0.0449
3413260,-0.0349
3413290,-0.0475
3413320,0.0511
3413350,0.0600
3413410,0.0138
3413470,-0.0656
3413530,0.0380
3413590,0.0649
3413650,-0.0133
3413680,0.0801
3413710,0.0324
3413740,-0.0014
3413770,0.0390
3413800,-0.2831
3413830,0.1190
3413860,0.0593
3413890,0.1668
3413950,0.0939
3414010,0.0540
3414070,0.0323
3414100,-0.0676
3414130,-0.0495
3414250,0.0601
3414280,0.0652
3414310,-0.0757
3414340,-0.0298
3414370,0.0707
3414430,-0.0730
3414460,0.0597
3414490,0.0782
3414550,0.0073
3414640,0.0532
3414670,0.0546
3414850,-0.0030
3414880,0.0256
3414970,0.1089
3415000,-0.1308
3415030,-0.0709
3415090,-0.0443
3415120,0.1035
3415180,-0.0251
3415210,0.0867
3415270,0.0385
3415330,0.1512
3415360,0.0240
3415390,0.0110
3415420,-0.0293
3415510,0.0569
3415540,0.0439
3415630,0.0656
3415690,0.0296
3415870,0.0872
3415900,0.0755
3415960,0.0079
3415990,0.0488
3416020,0.0150
3416080,0.0448
3416110,0.0374
3416170,-0.0634
3416200,-0.0130
3416230,-0.0468
3416260,0.0058
3416290,0.0219
3416350,0.0212
3416380,-0.0739
3416440,-0.0136
3416470,-0.1184
3416500,0.1209
3416530,-0.0012
3416560,0.0541
3416590,0.1843
3416620,0.0679
3416650,0.1172
3416680,0.0695
3416710,0.0248
3416740,0.0633
3416800,0.0081
3416830,-0.0163
3416860,0.0514
3416890,0.0844
3416920,0.0353
3416950,0.0486
3416980,0.0170
3417010,-0.0203
3417070,0.0055
3417100,0.0483
3417130,0.0210
3417160,-0.0212
3417190,0.0180
3417250,-0.0033
3417280,0.0462
3417310,0.0485
3417430,-0.1011
3417490,0.0338
3417520,-0.0345
3417580,-0.0167
3417610,0.1108
3417640,-0.0267
3417700,0.0718
3417730,0.0091
3417760,0.0677
3417790,-0.0358
3417820,0.0429
3417880,0.0173
3417940,-0.1294
3418000,-0.0016
3418060,0.0351
3418120,-0.1198
3418150,-0.0139
3418180,0.0108
3418210,0.1292
3418270,0.0672
3418300,0.0101
3418330,0.0311
3418360,0.0558
3500010,-0.0520
3500030,-0.0289
3500060,0.0030
3500120,0.0076
3500150,-0.0631
3500180,-0.0034
3500210,-0.0218
3500240,-0.1383
3500270,0.0443
3500300,-0.0781
3500390,-0.0667
3500510,-0.0695
3500570,-0.0001
3500600,-0.1435
3500690,0.0197
3500750,0.0563
3500810,-0.0278
3500900,0.0374
3500930,-0.0743
3500960,-0.0562
3500990,0.0710
3501080,0.0992
3501110,-0.0089
3501170,0.0098
3501230,0.0947
3501260,0.0407
3501500,0.0139
3501530,-0.0181
3501560,-0.0304
3501650,0.0456
3501680,0.0703
3501710,-0.0012
3501740,0.0230
3501890,-0.0063
3502010,0.2145
3502070,0.0739
3502100,0.0670
3502190,-0.0432
3502250,-0.0548
3502310,-0.0440
3502370,0.0659
3502400,0.0357
3502430,-0.0196
3502460,-0.0270
3502520,-0.0067
3502580,-0.0414
3502610,0.0437
3502640,-0.0398
3502670,-0.0434
3502800,-0.1515
3600004,0.0245
3600005,0.0620
3600008,0.1242
3600009,-0.0094
3600010,0.0519
3600011,0.0714
3600012,-0.0802
3600013,-0.1036
3600014,-0.0493
3600015,0.0737
3600016,-0.0285
3600019,-0.0965
3600020,0.0197
3600021,0.0801
3600023,-0.0440
3600124,0.0413
3600125,0.0217
3602340,-0.0773
3602370,-0.0424
3602430,-0.0118
3602460,-0.0426
3602520,-0.1639
3602550,-0.1233
3602580,-0.0612
3602730,0.0919
3602820,-0.0906
3602920,0.0257
3602940,-0.1069
3602970,-0.1230
3603180,0.0183
3603270,-0.0249
3603420,0.0459
3603480,-0.0500
3603660,0.0191
3603720,0.0414
3603810,-0.0750
3603840,-0.0813
3603870,-0.0359
3603930,0.0370
3603960,0.0204
3603990,0.0033
3604050,-0.0022
3604080,-0.0807
3604110,-0.0050
3604140,0.0385
3604200,0.1058
3604290,-0.0651
3604410,0.0480
3604530,-0.0007
3604710,0.1314
3604740,0.0868
3604870,-0.1355
3604920,0.0433
3605040,-0.0828
3605280,-0.0397
3605310,-0.0764
3605340,0.1134
3605460,0.1158
3605520,-0.1022
3605580,0.0276
3605640,0.1146
3605820,-0.0946
3605850,-0.0645
3605940,0.0246
3606060,0.0435
3606090,0.0751
3606160,-0.0822
3606180,0.0184
3606210,-0.0542
3606240,-0.0114
3606300,-0.0045
3606330,-0.0533
3606390,-0.0099
3606470,0.0179
3606500,-0.0788
3606540,-0.0198
3606570,-0.0411
3606630,-0.0488
3606660,-0.0026
3606690,-0.0715
3606720,-0.0270
3606780,0.1335
3606840,-0.0793
3606870,-0.1106
3606900,0.0362
3606990,0.1446
3607020,0.0124
3607230,-0.1886
3607260,-0.0477
3607290,0.0769
3607320,0.0795
3607380,-0.1287
3607470,-0.0541
3607530,0.0021
3607590,0.1108
3607650,-0.0512
3607680,0.0010
3607770,0.0630
3607860,-0.1529
3607980,-0.0950
3608010,0.0822
3608130,0.0353
3608160,-0.0438
3608250,0.1280
3608310,-0.0843
3608340,-0.0321
3608370,-0.1008
3608400,0.1170
3608430,-0.0061
3608460,-0.0795
3608490,-0.0566
3608580,-0.0147
3608790,-0.0185
3608880,-0.0076
3608910,-0.0006
3608970,0.0110
3609030,-0.1601
3609090,0.1115
3609120,0.1285
3609210,-0.1025
3609330,-0.1008
3609360,-0.0209
3609390,-0.1682
3609420,-0.0516
3609540,0.0509
3609630,0.0264
3609660,-0.1230
3609690,-0.1787
3609720,0.0229
3609840,0.0015
3609930,0.0067
3609960,-0.1923
3609990,0.0215
3610050,0.0501
3610080,0.0738
3610170,0.0545
3610200,0.1547
3610500,-0.1701
3610560,-0.1743
3610590,0.0671
3610620,0.0673
3610650,0.0008
3610680,0.0641
3610710,-0.0423
3610860,0.0214
3610890,0.1006
3610920,-0.0611
3610950,0.0028
3610980,-0.0794
3611160,0.0104
3611190,-0.0966
3611370,-0.0529
3611460,-0.0128
3611550,-0.1644
3611670,0.0487
3611700,-0.0455
3611730,0.0065
3611740,-0.0122
3611760,0.0528
3611880,-0.0607
3611910,0.0159
3611940,0.0290
3611970,-0.0541
3612180,-0.1976
3612240,-0.0259
3612270,-0.0341
3612300,-0.0701
3612330,0.0445
3612360,-0.1366
3612390,-0.0761
3612450,0.0320
3612510,0.0770
3612630,0.0170
3612720,0.0761
3612750,-0.0168
3612900,-0.0198
3612960,0.0352
3613020,-0.0797
3613080,-0.0087
3613230,0.0928
3613290,0.0311
3613350,0.0657
3613530,0.0041
3613590,0.0431
3613620,0.0609
3613710,-0.0336
3613740,-0.0144
3613950,0.1261
3613980,-0.0265
3614010,-0.0934
3614130,-0.1408
3614190,0.0092
3614220,-0.1160
3614280,0.0975
3614340,0.0767
3614400,0.0277
3614430,-0.0831
3614460,0.0349
3614580,0.0036
3614610,-0.0473
3614640,-0.0493
3614700,0.0048
3614730,0.1163
3614760,-0.0325
3614820,-0.0459
3614850,0.1224
3614940,-0.0014
3614970,-0.0436
3615090,-0.0962
3615180,-0.0782
3615240,0.0115
3615300,-0.0392
3615360,0.1405
3615390,0.0197
3615450,0.1138
3615480,-0.0508
3615510,-0.0087
3615540,-0.0014
3615570,0.0649
3615630,-0.1337
3615780,-0.1058
3615810,0.0629
3615900,-0.0749
3615980,0.0352
3615990,-0.1026
3616080,0.1802
3616170,0.0094
3616230,-0.0657
3616260,-0.0247
3616290,-0.0866
3616440,-0.0022
3616470,0.0182
3616560,-0.1451
3616620,0.0473
3616680,0.0404
3616710,0.0043
3616740,-0.0470
3616830,-0.1174
3616950,0.0896
3616980,0.0660
3617130,0.0416
3617160,-0.0500
3617190,0.0372
3617220,-0.0529
3617380,-0.0543
3617460,-0.0193
3617520,-0.0137
3617640,0.1341
3617670,-0.0883
3617700,0.0646
3617730,-0.0068
3617820,0.0315
3617910,-0.1018
3618030,-0.0584
3618120,0.0142
3618150,0.0248
3618180,-0.0019
3618210,0.0012
3618240,0.1915
3618270,0.0542
3618330,0.0902
3618480,0.1056
3618570,-0.0639
3618600,0.0283
3618630,0.0273
3618660,-0.0501
3618690,-0.0482
3618750,-0.0910
3618900,-0.1169
3618960,-0.1264
3619110,0.0723
3619170,0.0028
3619200,0.0127
3619230,-0.0514
3619260,-0.0094
3619320,-0.0185
3619410,-0.0300
3619500,-0.0903
3619560,-0.0433
3619650,0.1068
3619680,0.0070
3619740,-0.1598
3619800,-0.1061
3619950,0.0012
3620040,-0.0294
3620100,-0.2169
3620160,-0.0034
3620190,0.1537
3620220,-0.0569
3620340,0.1200
3620370,0.0012
3620400,0.0049
3620460,0.0229
3620490,-0.0756
3620580,0.0793
3620640,-0.0623
3620670,-0.0466
3620700,-0.0336
3620760,-0.0470
3620790,-0.1048
3620820,-0.1501
3620850,-0.0235
3620880,0.0427
3620910,-0.0703
3620940,-0.0011
3621000,0.0815
3621180,0.0525
3621210,-0.0571
3621240,0.0064
3621250,0.0652
3621260,-0.0298
3621270,0.0420
3621330,-0.0470
3621360,-0.1424
3621450,-0.0514
3621480,0.0699
3621510,0.0180
3621570,-0.0619
3621660,-0.0700
3621720,-0.1317
3621780,-0.0433
3621840,0.1287
3621900,0.0223
3622020,-0.0207
3622050,-0.0349
3622170,-0.1130
3622260,0.0426
3622290,-0.0197
3622380,-0.0088
3622470,-0.0106
3622530,-0.0761
3622560,0.0098
3622650,-0.0781
3622680,0.0477
3622710,0.1576
3622740,-0.0508
3622770,-0.0772
3622830,0.0268
3622890,-0.1447
3622920,-0.0363
3623010,-0.0474
3623040,0.0178
3623160,0.0884
3623190,-0.0145
3623220,0.0074
3623310,0.0460
3623430,-0.0546
3623460,-0.2053
3623490,0.0087
3623520,-0.0322
3623580,0.0259
3623640,-0.0791
3623670,-0.0344
3623760,-0.1359
3623880,-0.0639
3624000,-0.0207
3624030,0.0475
3624090,0.1533
3624150,-0.0468
3624210,-0.0671
3624240,0.0488
3624270,-0.1782
3624450,-0.0411
3624480,0.0273
3624630,0.0574
3624690,-0.0951
3624750,-0.1697
3624900,-0.0772
3624960,-0.0379
3624990,-0.2239
3625050,0.0133
3625140,-0.1431
3625170,0.0776
3625260,0.0000
3625290,0.0013
3625320,-0.0548
3625350,-0.0931
3625380,0.0356
3625440,-0.0917
3625500,-0.1458
3625650,-0.0654
3625770,0.0789
3625800,0.0295
3625920,-0.0263
3625950,0.1932
3625980,-0.0610
3626010,-0.1119
3626070,-0.0024
3626160,-0.1419
3626310,-0.0654
3626370,0.2267
3626400,-0.0553
3626430,-0.2364
3626670,0.0623
3626760,-0.0695
3626840,0.0082
3626850,0.0950
3626940,0.0537
3627000,-0.0997
3627060,0.0464
3627150,-0.0626
3627180,0.0047
3627210,-0.0239
3627240,-0.0565
3627300,-0.0141
3627360,0.0255
3627450,0.0170
3627540,0.0115
3627570,-0.0425
3627660,-0.1232
3627750,-0.0901
3627780,0.0781
3627810,-0.0774
3627960,-0.0709
3628050,0.0919
3628110,-0.0828
3628200,0.0554
3628320,0.0641
3628380,0.0194
3628500,-0.0632
3628560,0.0081
3628590,-0.1481
3628620,-0.0333
3628650,0.0457
3628710,-0.1340
3628740,-0.0078
3628890,-0.0151
3628950,-0.1118
3628980,-0.0398
3629040,-0.0001
3629130,-0.0330
3629160,-0.2153
3629240,-0.0760
3629250,0.0105
3629280,0.0729
3629370,-0.1592
3629400,-0.1925
3629430,-0.0479
3629460,-0.0569
3629490,-0.0374
3629610,0.0553
3629640,0.0353
3629670,0.0721
3629790,0.0024
3629820,-0.0661
3629850,-0.0436
3629880,0.0232
3629940,0.0037
3629970,-0.0490
3630030,-0.0546
3630120,-0.0741
3630160,-0.0123
3630210,-0.0286
3630240,0.0173
3630270,-0.1052
3630330,-0.0374
3630360,0.0384
3630420,-0.0754
3630480,0.1034
3630540,-0.0395
3630630,0.0006
3630660,-0.1614
3630690,0.0044
3630780,-0.0791
3630930,-0.0743
3630960,-0.1439
3631020,-0.1077
3631050,0.0682
3631260,0.0081
3631320,0.0834
3631380,-0.0432
3631440,-0.0314
3631470,0.0597
3631560,-0.0673
3631710,0.0823
3631800,-0.1879
3631920,-0.0213
3631950,-0.0386
3631980,0.0179
3700011,0.0476
3700012,0.0409
3700030,-0.0084
3700090,0.0050
3700120,-0.0136
3700180,0.0356
3700210,-0.0143
3700240,0.0467
3700270,0.0643
3700300,0.0481
3700330,0.0153
3700360,-0.0353
3700390,-0.0547
3700420,-0.0198
3700450,-0.0094
3700480,-0.0653
3700530,0.0147
3700580,-0.0357
3700600,-0.0131
3700630,-0.0105
3700660,-0.0633
3700690,-0.0154
3700720,-0.0485
3700750,0.0300
3700780,-0.0304
3700840,-0.0053
3700870,-0.0367
3700900,-0.0458
3700930,0.0557
3700960,0.0356
3701080,-0.0846
3701110,-0.0327
3701140,-0.0297
3701170,-0.0120
3701200,-0.0612
3701260,0.0285
3701320,-0.0193
3701380,-0.0064
3701500,-0.0307
3701530,-0.0002
3701620,-0.0190
3701680,0.0882
3701770,0.0182
3701800,0.0069
3701830,0.0061
3701920,-0.0380
3701950,0.1556
3702010,0.0041
3702040,0.0469
3702100,0.0277
3702160,-0.0143
3702190,-0.0385
3702250,0.0351
3702280,0.1107
3702310,-0.0136
3702340,-0.0333
3702370,-0.0558
3702400,0.0000
3702430,-0.0835
3702560,-0.0615
3702610,-0.0381
3702640,-0.0436
3702680,0.0538
3702760,0.0573
3702820,0.0041
3702880,-0.0965
3702940,-0.0673
3702970,0.0267
3703000,-0.0219
3703060,0.0333
3703090,0.0178
3703120,0.0760
3703210,0.0555
3703270,-0.0735
3703310,-0.0254
3703330,0.0327
3703360,-0.0456
3703420,-0.0326
3703450,-0.0245
3703480,-0.0040
3703510,-0.0432
3703540,0.0351
3703570,-0.0057
3703600,-0.0287
3703630,0.0404
3703720,-0.0341
3703780,0.0076
3703870,0.0883
3703900,-0.0505
3703930,-0.0428
3703990,0.0393
3704050,-0.0722
3704080,0.0452
3704140,0.0764
3704200,-0.0134
3704320,-0.0063
3704380,-0.0207
3704410,-0.0280
3704440,-0.0132
3704500,0.1106
3704530,-0.0066
3704590,-0.1159
3704620,0.0364
3704650,0.0366
3704720,0.0389
3704740,-0.0470
3704800,0.0381
3704830,-0.0247
3704880,-0.0288
3704890,-0.0406
3704920,-0.0135
3704950,-0.0543
3705020,-0.0786
3705040,0.0511
3705070,0.0012
3800014,-0.0237
3800021,0.0666
3800025,0.1451
3800031,-0.0169
3800032,-0.0759
3800038,-0.0473
3800041,-0.0643
3800053,0.0897
3802530,-0.0377
3803060,-0.1635
3804090,0.1444
3805040,0.0995
3806780,0.0530
3808060,-0.0363
3808130,0.0061
3811430,-0.0002
3811820,-0.0730
3812540,-0.2530
3813030,0.0059
3813920,-0.0891
3814500,-0.0191
3816130,0.0125
3817570,-0.0871
3818730,0.0765
3818850,0.0822
3819020,-0.1584
3819410,0.0505
3819880,-0.2387
3900094,0.0417
3900537,-0.0085
3904348,-0.0200
3904349,-0.0087
3904350,0.0262
3904351,-0.0387
3904352,0.0712
3904353,0.0297
3904354,0.0773
3904355,0.1591
3904357,0.0457
3904358,0.0356
3904359,0.0137
3904360,-0.0425
3904361,0.0840
3904362,0.0841
3904363,-0.0685
3904364,0.0222
3904365,-0.0770
3904366,0.0123
3904367,0.0323
3904368,-0.0391
3904369,0.0609
3904370,-0.1109
3904371,-0.0833
3904373,-0.0002
3904374,-0.0280
3904375,0.0667
3904376,-0.0484
3904377,-0.0027
3904378,-0.0376
3904379,0.0341
3904380,-0.0190
3904381,-0.0045
3904382,-0.1157
3904383,-0.0219
3904384,-0.0039
3904385,-0.0538
3904386,-0.0248
