id,p_coh
3409150,-0.0104
3409180,-0.0461
3409210,0.0583
3409270,0.0943
3409330,0.0381
3409390,0.0855
3409450,0.0448
3409540,0.0221
3409630,0.0087
3409660,-0.0307
3409750,0.0355
3410020,-0.0127
3410050,0.0554
3410110,-0.0070
3410320,0.0418
3410470,-0.0070
3410560,0.0020
3410710,0.1330
3410810,0.0748
3410920,0.0397
3410950,0.0601
3410980,0.1037
3411070,-0.0319
3411160,0.0797
3411220,0.0376
3411340,0.0515
3411400,0.0036
3411460,-0.0688
3411490,-0.0490
3411580,0.1119
3411640,-0.0030
3411880,-0.0227
3411970,0.1126
3412060,0.1603
3412270,-0.0632
3412360,0.0352
3412390,-0.0258
3412480,0.0449
3412540,0.0784
3412690,0.0861
3412720,0.0180
3412810,-0.0128
3412840,0.0440
3412870,0.0388
3412930,-0.0057
3412960,0.0695
3412990,0.0306
3413050,0.0501
3413080,-0.0214
3413110,0.0948
3413140,0.0783
3413200,0.0126
3413230,0.0252
3413290,-0.1307
3413350,0.1010
3413410,0.0365
3413470,-0.1063
3413530,0.0751
3413650,0.0077
3413680,0.0385
3413740,0.0388
3413770,0.0824
3413800,-0.2858
3414010,0.0435
3414130,-0.0135
3414280,0.0903
3414310,-0.0610
3414340,-0.0036
3414430,-0.0784
3414550,0.0059
3414640,0.0788
3414670,0.0512
3414790,-0.1057
3414850,0.0460
3415030,0.0252
3415090,-0.0018
3415120,0.0241
3415180,0.0694
3415210,0.0404
3415330,0.1048
3415360,0.0228
3415390,0.0488
3415690,-0.0026
3415900,0.0240
3415960,0.0325
3415990,0.0429
3416080,0.0962
3416200,-0.0386
3416230,-0.0379
3416290,0.0436
3416350,0.0248
3416380,-0.0560
3416470,-0.1390
3416500,0.1618
3416530,0.0524
3416680,0.0948
3416710,0.0597
3416800,0.0432
3416830,-0.0005
3416890,0.1212
3416920,0.0452
3417010,0.0345
3417070,0.0292
3417280,0.0391
3417310,-0.0033
3417430,-0.0621
3417520,-0.0191
3417580,-0.0038
3417610,0.1519
3417640,0.0260
3417700,0.0474
3417880,0.0884
3417940,-0.1192
3418000,0.0465
3418060,0.0927
3418120,-0.1361
3418150,0.0412
3418270,0.1654
3500010,-0.0603
3500030,-0.0380
3500060,-0.0160
3500120,-0.0298
3500150,-0.0430
3500180,-0.0182
3500210,-0.0081
3500240,-0.1264
3500270,-0.0462
3500300,-0.0787
3500390,-0.0725
3500420,-0.0746
3500510,-0.0364
3500570,0.0394
3500600,-0.1219
3500660,-0.0021
3500690,0.0303
3500750,0.0613
3500810,-0.0704
3500900,-0.0014
3500930,-0.0579
3500960,-0.0705
3500990,0.0560
3501080,0.1106
3501110,0.0168
3501170,0.0466
3501200,0.0328
3501230,0.1429
3501260,0.0317
3501380,0.1350
3501410,-0.0752
3501500,0.0175
3501530,-0.0203
3501560,-0.0007
3501620,0.1467
3501680,0.0824
3501710,-0.0062
3501740,0.0188
3501770,0.0509
3501860,-0.0268
3501890,0.0070
3502010,0.2296
3502040,0.0200
3502070,0.0136
3502100,0.0600
3502160,-0.0064
3502190,-0.0069
3502250,-0.0316
3502310,-0.0143
3502370,0.0564
3502400,0.0565
3502430,0.0596
3502460,-0.0441
3502520,-0.0273
3502580,-0.0762
3502610,0.0883
3502640,0.0035
3502670,0.0163
3502800,-0.1109
3600004,0.0813
3600005,0.0338
3600008,0.0924
3600010,0.0597
3600011,0.0647
3600012,-0.1063
3600013,-0.0891
3600014,-0.0711
3600015,0.0102
3600016,-0.0053
3600019,-0.0642
3600020,0.0164
3600124,0.0226
3602340,-0.0482
3602370,-0.0127
3602430,-0.0027
3602460,-0.0139
3602520,-0.1024
3602730,0.0489
3602820,-0.0559
3602920,0.0390
3602940,-0.0664
3602970,-0.0134
3603270,-0.0591
3603420,0.0120
3603480,-0.0433
3603810,-0.0599
3603870,-0.0173
3603930,0.0457
3603960,0.0414
3603990,-0.0140
3604050,0.0657
3604080,-0.0426
3604140,-0.0044
3604200,0.0868
3604290,0.0000
3604870,-0.1169
3605040,-0.1528
3605280,-0.0111
3605310,-0.0296
3605460,0.1098
3605580,-0.0128
3605820,-0.1450
3605850,-0.0106
3606160,-0.0465
3606240,0.0377
3606300,-0.0667
3606330,0.0066
3606390,0.0332
3606470,-0.0294
3606570,-0.0356
3606630,-0.0776
3606660,-0.0483
3606690,-0.0379
3606720,0.0718
3606870,-0.0859
3606900,-0.0003
3607020,0.0206
3607230,-0.1314
3607260,-0.0988
3607290,0.0241
3607470,-0.0335
3607530,0.0074
3607590,0.0441
3607650,-0.0985
3607680,-0.0042
3607860,-0.1636
3607980,-0.0485
3608160,0.0475
3608310,-0.0536
3608370,-0.0861
3608400,0.1514
3608430,0.0369
3608460,-0.0880
3608490,0.0146
3608880,0.0453
3608970,0.0372
3609030,-0.1817
3609060,-0.1121
3609090,0.0943
3609210,-0.0600
3609330,-0.0025
3609390,-0.1483
3609420,-0.0196
3609630,-0.0472
3609690,-0.0651
3609720,-0.0847
3609840,-0.0192
3609930,0.0839
3609990,-0.0134
3610500,-0.1312
3610560,-0.1471
3610590,0.0149
3610620,0.0847
3610650,0.0710
3610680,0.1357
3610710,-0.0237
3610890,0.0762
3610920,-0.0045
3610950,0.0669
3610980,-0.0934
3611190,-0.0800
3611370,-0.0330
3611490,-0.0994
3611550,-0.1792
3611670,-0.0105
3611700,-0.0449
3611880,0.0182
3611910,0.0497
3611970,-0.0552
3612180,-0.1745
3612240,-0.0314
3612270,-0.0438
3612330,0.1106
3612360,-0.1741
3612390,-0.0388
3612450,-0.0133
3612510,0.0086
3612630,0.0277
3612720,0.1244
3612750,-0.0211
3613020,-0.0422
3613080,0.0484
3613110,-0.0388
3613290,0.0378
3613350,0.1300
3613530,-0.0244
3613590,0.0509
3613710,0.0216
3613740,0.0172
3614010,-0.0280
3614130,-0.1132
3614220,-0.0746
3614340,0.0902
3614400,0.0689
3614460,0.0315
3614580,0.0365
3614610,-0.0729
3614640,-0.0685
3614760,0.0101
3614820,-0.0402
3614850,0.0747
3614940,-0.0007
3614970,-0.0118
3615090,0.0021
3615180,0.0194
3615240,0.0389
3615300,-0.0134
3615390,0.0210
3615540,-0.0270
3615570,0.0333
3615630,-0.1091
3615780,-0.0251
3615900,-0.0853
3615980,0.0613
3615990,-0.1056
3616230,-0.0963
3616290,-0.0922
3616440,0.1396
3616560,-0.1415
3616620,0.0674
3616680,0.0197
3616740,0.0174
3616830,-0.0394
3616980,0.1232
3617130,0.0671
3617160,-0.0289
3617220,-0.0361
3617380,-0.0223
3617460,0.0816
3617520,-0.0042
3617640,0.1532
3617670,-0.0220
3617730,-0.0541
3617820,-0.0081
3618030,-0.0062
3618150,0.0391
3618180,0.0555
3618210,-0.0830
3618240,0.1079
3618570,-0.0666
3618600,0.0262
3618660,-0.0247
3618690,-0.0791
3618900,-0.0546
3619170,-0.0503
3619200,0.0574
3619230,-0.0087
3619320,0.0110
3619500,-0.1238
3619560,-0.0065
3619650,0.1112
3619680,0.0429
3619740,-0.1453
3619800,-0.0733
3619950,-0.0094
3620100,-0.2188
3620340,0.0741
3620400,0.0039
3620490,-0.0984
3620580,0.0479
3620640,-0.0922
3620670,-0.0418
3620700,-0.0042
3620760,-0.0646
3620790,-0.0451
3620820,-0.1362
3620850,-0.0242
3620910,-0.0495
3621210,-0.0724
3621240,-0.0138
3621250,0.1218
3621260,-0.0452
3621330,-0.0309
3621360,-0.1451
3621480,0.1050
3621570,-0.0239
3621630,-0.0300
3621660,-0.0131
3621720,-0.1016
3621780,-0.0225
3621840,0.1885
3622020,0.0352
3622050,-0.0286
3622140,-0.0724
3622170,-0.0506
3622260,0.0849
3622380,0.0627
3622470,-0.0028
3622650,-0.0628
3622710,0.1152
3622740,-0.0180
3622830,0.0470
3622890,-0.0283
3622920,0.0016
3623010,-0.0133
3623040,-0.0443
3623430,-0.0570
3623460,-0.1677
3623520,0.0207
3623580,0.0021
3623640,-0.0599
3623670,0.0317
3623760,-0.0909
3623880,-0.0365
3624030,0.0240
3624090,0.2227
3624150,0.0309
3624210,-0.0508
3624450,-0.0282
3624690,-0.0505
3624750,-0.1673
3624900,-0.0384
3624960,-0.0178
3624990,-0.1938
3625170,0.0665
3625350,-0.0525
3625440,-0.0789
3625500,-0.1092
3625770,0.0179
3625800,-0.0130
3626010,-0.1092
3626160,-0.1761
3626430,-0.1714
3626670,0.0213
3626760,-0.0853
3626850,0.1015
3627000,-0.1210
3627060,0.0558
3627120,0.0146
3627150,-0.0927
3627210,-0.0163
3627240,-0.0631
3627300,0.0453
3627360,0.0368
3627540,-0.0380
3627660,-0.1234
3627750,-0.1051
3627780,0.1595
3627810,-0.0586
3627960,-0.0141
3628320,0.0627
3628380,0.0222
3628500,-0.0713
3628590,-0.1390
3628620,0.0349
3628650,0.0811
3628710,-0.1079
3628740,0.0205
3628890,-0.0845
3628950,-0.0505
3629160,-0.1755
3629240,-0.0908
3629280,0.0820
3629370,-0.1203
3629430,-0.0425
3629490,-0.0046
3629610,0.0116
3629640,-0.0639
3629790,-0.0235
3629820,-0.0571
3630030,-0.0224
3630120,-0.0332
3630210,-0.0707
3630240,0.0462
3630270,-0.0857
3630330,-0.0420
3630360,0.0338
3630480,0.0991
3630540,0.0070
3630630,0.0075
3630660,-0.1225
3630780,-0.0645
3630930,-0.0625
3630960,-0.1388
3631260,0.0131
3631320,0.0801
3631380,-0.0395
3631440,-0.0027
3631470,-0.0513
3631800,-0.1813
3631920,-0.0160
3700011,0.0723
3700012,0.0773
3700030,0.0046
3700090,0.0076
3700120,-0.0354
3700180,0.0552
3700210,0.0260
3700240,0.1106
3700270,0.0578
3700300,0.0492
3700330,0.0456
3700360,-0.0211
3700390,-0.0500
3700420,-0.0206
3700450,0.0421
3700480,-0.0394
3700530,0.0241
3700580,-0.0130
3700600,-0.0075
3700630,0.0160
3700660,-0.0308
3700690,-0.0073
3700720,-0.0518
3700750,0.0187
3700780,-0.0188
3700840,0.0321
3700870,-0.0300
3700900,-0.0171
3700930,0.0997
3700960,0.0287
3701080,-0.0842
3701110,-0.0624
3701140,0.0027
3701170,0.0155
3701200,-0.0371
3701260,0.0544
3701320,0.0205
3701380,0.0781
3701500,-0.0111
3701530,0.0265
3701620,-0.0066
3701680,0.1089
3701770,0.0171
3701800,0.0268
3701830,0.0212
3701920,0.0001
3701950,0.1678
3702010,0.0302
3702040,0.0642
3702100,0.0400
3702160,0.0234
3702190,0.0046
3702250,0.0470
3702280,0.0893
3702310,-0.0564
3702340,0.0071
3702370,-0.0416
3702400,0.0093
3702430,-0.0621
3702560,-0.0040
3702610,-0.0176
3702640,-0.0028
3702680,0.0534
3702760,0.0944
3702820,0.0277
3702880,-0.0764
3702940,-0.0488
3702970,0.0463
3703000,-0.0061
3703060,0.0601
3703090,0.0113
3703120,0.0820
3703210,0.0269
3703270,-0.0530
3703310,0.0117
3703330,0.0420
3703360,-0.0281
3703420,-0.0132
3703450,0.0105
3703480,-0.0118
3703510,-0.0115
3703540,0.0662
3703570,-0.0464
3703600,-0.0219
3703630,0.0444
3703720,-0.0231
3703780,0.0460
3703870,0.0843
3703900,-0.0225
3703930,-0.0534
3703990,0.0544
3704050,-0.0268
3704080,0.0486
3704140,0.1200
3704200,-0.0168
3704320,0.0269
3704380,0.0089
3704410,-0.0190
3704440,0.0455
3704500,0.1412
3704530,0.0291
3704590,-0.1070
3704620,0.0440
3704650,0.0900
3704720,0.0697
3704740,-0.0312
3704800,0.0848
3704830,-0.0009
3704880,-0.0018
3704890,-0.0318
3704920,0.0404
3704950,-0.0296
3705020,-0.0505
3705040,0.0808
3705070,0.0002
3800014,-0.0368
3800021,0.0432
3800038,-0.0695
3802530,-0.0270
3805040,0.0807
3805460,-0.0591
3806780,-0.0236
3808060,-0.0899
3808130,-0.0449
3811820,-0.0934
3813030,-0.0316
3813920,-0.0553
3817460,-0.0098
3818850,0.0195
3819020,-0.1869
3819410,0.0057
3819880,-0.2839
3900094,0.0485
3900537,0.0626
3904348,0.0487
3904349,0.0126
3904350,0.0339
3904351,0.0800
3904352,0.0286
3904353,0.0509
3904357,0.0135
3904358,0.0860
3904359,0.0042
3904360,-0.0615
3904361,0.0823
3904363,0.0100
3904364,0.0674
3904365,-0.0539
3904366,-0.0224
3904367,0.0649
3904368,0.0110
3904369,0.0931
3904370,-0.1037
3904371,-0.0134
3904373,0.0113
3904374,0.0665
3904375,0.0527
3904376,0.1002
3904377,0.0158
3904378,-0.0314
3904379,0.0350
3904380,0.0269
3904381,-0.0085
3904382,-0.0107
3904383,0.0177
3904384,-0.0195
3904385,-0.0013
3904386,-0.0107
3904387,0.0121
3904388,0.1044
3904389,-0.0037
3904390,0.0364
3904391,0.0412
3904392,-0.0016
3904393,0.1020
3904394,0.0285
3904395,0.0114
3904396,0.0977
3904397,-0.0409
3904399,0.0290
3904400,0.0177
3904401,-0.0154
3904402,0.0652
3904403,0.0061
3904404,-0.1091
3904405,-0.0159
3904406,-0.0140
3904408,-0.0666
3904409,0.0271
3904410,-0.0049
3904411,-0.0409
3904412,0.0559
3904413,0.0827
3904414,0.1665
3904415,0.2055
3904416,0.1569
3904418,0.1011
3904419,0.0183
3904420,0.0151
3904421,0.0191
3904422,0.0646
3904423,-0.1829
3904424,0.0309
3904425,0.2253
3904426,0.0867
3904427,0.0448
3904429,0.2005
3904430,-0.0060
3904433,0.0612
3904434,-0.0215
3904435,0.0761
3904436,-0.0257
3904437,0.0405
3904438,-0.0180
3904439,-0.0065
3904440,0.1245
3904441,-0.0044
3904443,0.0347
3904444,-0.1410
3904445,0.0593
3904446,0.0570
3904447,0.0437
3904448,-0.0298
3904449,0.0432
3904450,0.1082
3904451,-0.1728
3904452,0.0185
3904453,0.0828
3904454,0.0244
3904455,0.0506
3904456,-0.0138
3904457,0.1131
3904459,0.1710
3904460,0.1084
3904461,0.0894
3904463,0.0301
3904464,-0.0839
3904465,0.1180
3904467,0.0174
3904468,0.1491
3904469,-0.1046
3904470,0.0623
3904471,0.0365
3904472,0.1749
3904474,-0.0568
3904475,0.0486
3904476,0.0554
3904479,0.0656
3904480,0.0772
3904481,0.1085
3904482,0.0713
3904483,-0.0422
3904484,0.1120
3904485,-0.0399
3904486,-0.0245
3904487,0.0248
3904488,-0.0107
3904489,-0.0552
3904490,-0.0416
3904491,-0.0591
3904492,-0.0321
3904494,-0.0050
3904495,-0.0194
3904498,0.1172
3904499,0.1258
3904500,0.0371
3904502,0.0399
3904503,0.2209
3904504,0.0265
3904505,-0.0376
3904506,0.0735
3904507,-0.0296
3904508,0.0282
3904509,-0.0852
3904510,-0.0824
3904511,-0.0147
3904513,0.0022
3904515,0.0577
3904516,0.1025
3904517,0.0805
3904518,0.0155
3904519,0.0879
3904520,-0.0526
3904521,0.0690
3904522,0.0298
3904523,0.1639
3904524,-0.0175
3904525,-0.1249
3904526,-0.0083
3904527,0.1830
3904529,0.0133
3904532,0.1514
3904533,0.1121
3904535,0.0079
3904537,-0.0196
3904538,-0.1439
3904540,-0.0125
3904541,0.0351
3904542,-0.0230
3904545,0.2235
3904546,0.0478
3904547,0.0300
3904548,0.0494
3904549,-0.0012
3904550,0.0471
3904551,0.0568
3904552,0.0640
3904553,-0.0145
3904554,0.0948
3904555,0.0206
3904556,0.0333
3904557,0.0358
3904558,0.0880
3904560,-0.0891
3904561,0.0414
3904564,-0.0566
3904565,-0.0245
3904566,0.1809
3904575,0.0998
3904576,0.0582
3904577,0.0482
3904578,-0.0897
3904579,0.0943
3904580,0.0333
3904582,0.0923
3904583,0.0868
3904585,0.0882
3904586,-0.0297
3904587,0.1023
3904588,0.1334
3904590,0.0584
3904591,0.1952
3904592,-0.0165
3904599,0.0148
3904600,0.0759
3904601,-0.0172
3904603,-0.0299
3904604,0.1439
3904606,-0.0293
3904607,0.0674
3904609,0.0699
3904610,0.0073
3904611,0.0583
3904612,0.0914
3904613,-0.0801
3904614,0.0235
3904615,0.0530
3904617,0.0739
3904619,-0.1035
3904620,-0.0188
3904621,0.0491
3904623,-0.0337
3904624,0.0177
3904625,0.0086
3904626,0.0059
3904627,-0.1142
3904628,0.0899
3904630,0.0801
3904631,0.0035
3904632,-0.0301
3904633,0.1010
3904634,0.0286
3904635,-0.0457
3904636,0.0912
3904638,-0.0538
3904639,-0.0461
3904640,0.0887
3904642,0.0473
3904643,0.1400
3904644,0.0742
3904645,0.0992
3904647,-0.0938
3904648,-0.0220
3904650,0.1176
3904651,0.0922
3904652,-0.0253
3904657,0.0386
3904659,-0.0324
3904660,0.2173
3904662,0.0960
3904663,-0.0280
3904667,0.0438
3904668,0.0070
3904670,-0.0114
3904671,0.1138
3904672,0.0227
3904674,-0.0065
3904675,0.0454
3904676,0.1469
3904678,0.0400
3904680,0.0798
3904681,-0.0368
3904682,0.0871
3904684,0.0492
3904685,0.0991
3904686,-0.0178
3904687,0.0083
3904688,0.0206
3904689,0.0624
3904690,0.0428
3904694,0.0643
3904695,0.1736
3904696,0.1073
3904697,-0.0301
3904699,-0.0075
3904700,-0.0157
3904701,0.0418
3904702,0.0659
3904704,-0.0027
3904705,-0.0813
3904708,0.0720
3904709,0.1653
3904717,-0.0569
3904718,0.1120
3904719,0.0644
3904724,0.0086
3904726,0.1371
3904727,0.1149
3904730,0.0796
3904733,0.0261
3904734,0.0721
3904736,-0.0084
3904737,0.0518
3904738,0.0066
3904739,-0.0067
3904744,0.1649
3904745,-0.0879
3904751,0.1050
3904752,0.0721
3904758,0.1105
3904759,0.0277
3904761,-0.0365
3904762,0.0250
3904763,0.0879
3904768,0.1065
3904769,0.0573
3904772,-0.0502
3904773,0.0062
3904774,-0.0340
3904776,0.0961
3904778,0.0754
3904779,0.0191
3904780,-0.1209
3904782,-0.0111
3904783,0.0293
3904785,0.0340
3904788,0.0552
3904790,-0.0293
3904792,0.1317
3904793,0.1846
3904794,0.1713
3904795,0.0565
3904796,-0.0010
3904798,0.0182
3904799,0.0184
3904800,0.0960
3904801,-0.0776
3904802,0.0128
3904803,-0.0051
3904804,0.0057
3904807,0.0065
3904808,-0.0099
3904809,0.0024
3904811,0.0891
3904812,0.0240
3904813,0.0793
3904814,0.0424
3904815,0.1704
3904816,-0.0261
3904817,0.1423
3904820,0.0412
3904822,-0.0465
3904823,-0.0286
3904825,0.1826
3904826,0.0042
3904827,0.0492
3904829,-0.0618
3904830,0.0939
3904831,0.0544
3904832,0.1258
3904834,0.0328
3904835,-0.0571
3904836,0.0383
3904837,0.1460
3904838,0.0244
3904841,0.0247
3904842,-0.0136
3904843,0.0808
3904844,0.0947
3904846,0.0206
3904847,0.0567
3904848,0.0883
3904849,0.1557
3904851,0.1373
3904852,0.0828
3904853,0.0879
3904857,0.0497
3904862,-0.0455
3904865,-0.0624
3904867,0.0689
3904868,0.1956
3904869,-0.0915
3904870,-0.0143
3904871,-0.0080
3904872,-0.0326
3904873,-0.0573
3904874,-0.0459
3904875,-0.0567
3904877,0.0928
3904879,0.0368
3904880,-0.0305
3904881,0.0850
3904883,0.0427
3904884,0.1391
3904885,0.0327
3904887,0.0569
3904888,-0.0072
3904890,-0.0110
3904892,0.2194
3904894,0.0873
3904900,0.0491
3904903,0.0344
3904905,0.0858
3904906,0.0079
3904908,-0.0248
3904909,0.0622
3904910,-0.0896
3904912,0.0167
3904913,0.0120
3904914,0.1050
3904915,-0.0166
3904917,0.1021
3904918,0.0287
3904919,0.1247
3904920,0.1272
3904921,0.0487
3904922,0.0866
3904923,0.0113
3904924,0.0741
3904926,-0.0251
3904927,0.0434
3904928,0.0388
3904931,0.0630
3904935,-0.0798
3904937,-0.0304
3904941,-0.0011
3904942,-0.0024
3904943,0.0199
3904945,0.1293
3904946,0.0182
3904947,0.0560
3904949,0.1256
3904950,0.0418
3904951,-0.0855
3904952,0.0695
3904953,-0.0227
3904954,0.0966
3904956,0.0835
3904957,0.1379
3904959,0.1016
3904961,-0.0510
3904962,0.0718
3904963,0.0580
3904964,0.0830
3904965,0.0443
3904966,0.0202
3904968,-0.0079
3904970,-0.1053
3904979,-0.0523
3904983,0.0395
3904984,0.0600
3904985,-0.0008
3904986,-0.0811
3904987,0.0544
3904988,0.0096
3904989,0.0205
3904990,0.0699
3904991,-0.0316
3904992,0.0487
3904993,0.0929
3904994,0.0977
3904995,0.0760
3904997,0.0206
3904998,0.0789
3904999,0.0850
3905000,0.1593
3905001,-0.0176
3905003,0.0055
3905004,0.1193
3905006,0.0173
3905007,-0.0291
3905011,0.1928
3905012,0.0828
3905013,0.0617
3905015,0.0483
3905016,0.0095
3905017,-0.0281
3905018,0.0793
3905019,0.0188
3905021,0.0916
3905022,-0.0677
3905023,0.0405
3905024,0.0517
3905025,0.1167
3905027,-0.0133
3905028,-0.0124
3905030,0.0735
3905033,0.0838
3905035,0.1727
3905039,0.1071
3905041,0.1065
3905042,0.0292
3905043,0.0033
3905044,0.0053
3905045,0.0112
3905046,0.0180
3905048,0.1281
3905049,-0.0174
3905053,0.1777
3905055,0.1065
3905056,0.0461
3905058,-0.0006
3905059,0.0876
3905063,-0.0290
3905064,0.1185
3905067,0.0547
3905068,0.0717
3905069,0.0371
3905070,0.0629
3905071,-0.1372
3905072,-0.0608
3905074,0.1059
3906190,-0.1059
3906568,0.0009
3906968,-0.0649
3910000,0.0600
3910003,0.0701
3910006,-0.0008
3910007,0.2275
3910008,-0.0160
3910009,0.0646
3910010,0.0974
3910011,0.0366
3910012,0.1116
3910013,0.0606
3910014,0.0409
3910015,-0.0078
3910016,-0.0255
3910017,0.0783
3910018,0.0653
3910019,0.0033
3910020,-0.0594
3910022,-0.0015
3910023,0.0111
3910024,-0.0487
3910025,0.1031
3910026,0.0535
3910027,0.1171
3910028,0.0948
3910029,-0.0266
3910030,0.0946
3910032,-0.0369
3910033,-0.0410
4000014,0.0843
4000021,0.2380
4000032,0.2654
4000033,0.0299
4002370,0.1399
4002430,0.0633
4002460,0.1638
4002520,0.0853
4002550,-0.1483
4002670,0.1499
4002760,0.0218
4002790,0.0313
4002850,0.0955
4002880,0.1010
4003000,0.2317
4003060,0.1994
4003180,0.0416
4003360,0.0694
4003630,0.0011
4003810,0.0246
4004020,0.0479
4004110,0.0993
4004230,0.1284
4004470,0.1471
4004500,0.1904
4004630,-0.0190
4004680,0.1638
4005010,0.0447
4005400,0.0762
4005430,0.0848
4005460,0.0631
4005490,-0.0260
4005520,0.1350
4005580,0.0093
4006060,0.1661
4006120,0.1162
4006150,0.1249
4006180,0.1641
4006390,0.0783
4006630,0.2322
4006850,0.0806
4006870,0.1160
4007140,-0.0749
4007290,0.0854
4007350,0.0671
4007380,0.1147
4007560,0.0662
4007620,0.0987
4007670,0.0577
4007740,0.0679
4008040,0.0395
4008070,0.0318
4008130,0.1249
4008220,0.0909
4008250,-0.0866
4008370,0.0698
4008460,0.0831
4008490,0.1444
4008640,0.2218
4008850,0.0892
4009000,-0.0956
4009060,0.1088
4009090,0.0835
4009150,-0.0797
4009240,0.1204
4009510,0.0132
4009570,-0.0194
4009780,-0.0182
4009810,0.1508
4009870,0.0914
4009910,0.0022
4010200,0.1838
4010290,0.0662
4010350,0.0605
4010590,0.0944
4010650,0.1941
4010710,0.0106
4010740,0.0089
4010860,0.1680
4010890,0.2407
4010920,0.0354
4011160,0.0898
4011250,0.2354
4011280,0.1001
4011970,-0.0742
4012090,0.0228
4012150,0.1565
4012240,0.1123
4012300,-0.0722
4012390,0.0193
4012570,0.1243
4012720,0.0531
4012900,0.1975
4013230,0.2330
4013530,0.1534
4013560,0.0702
4013590,0.0510
4013890,0.1382
4013920,0.0001
4013950,0.0367
4014080,0.1394
4014130,0.0299
4014160,0.1313
4014340,0.0789
4014370,-0.0029
4014520,0.1221
4014610,0.0060
4014700,0.0657
4014730,-0.0590
4014790,0.1415
4014850,-0.0941
4014970,-0.0377
4015090,0.0725
4015120,0.1125
4015210,0.0075
4015240,0.1555
4015370,0.1320
4015480,0.0393
4015690,0.0031
4015720,0.0131
4015840,0.1137
4015930,0.1111
4015990,0.0249
4016170,0.0611
4016350,0.1588
4016380,0.0620
4016470,0.0256
4016560,-0.0161
4016590,0.1772
4016710,0.1991
4016720,0.2629
4017190,0.0613
4017250,0.0285
4017580,0.0949
4017700,0.0334
4017760,0.0222
4017850,0.1277
4017880,0.0786
4018000,-0.0251
4018090,0.0518
4018240,0.0568
4018570,0.0443
4018630,0.0913
4018700,0.1453
4018780,0.1032
4018840,0.1288
4018990,0.1078
4019080,0.1230
4019200,0.1660
4019290,0.1728
4019440,0.0964
4019560,0.0834
4019680,0.1561
4019800,0.1891
4019860,-0.0445
4019950,-0.0151
4020080,-0.0068
4020100,0.1137
4020160,0.1752
4020250,0.0021
4020280,0.1460
4020310,0.1070
4020340,0.1400
4020550,0.1784
4020880,0.0912
4020970,0.0794
4021000,0.0576
4021510,-0.0431
4021540,0.0915
4021600,0.0009
4021630,0.1466
4021720,-0.0253
4021780,0.0737
4021840,0.0130
4021930,0.1247
4022560,0.0457
4022620,0.1383
4022770,0.0302
4022800,-0.0410
4022830,0.1153
4023040,0.1692
4023280,0.1035
4023370,0.1897
4023550,0.1035
4023580,0.0899
4023610,0.1497
4023730,0.0671
4023800,0.2046
4023850,0.1247
4023970,0.0439
4024240,-0.0112
4024510,0.1602
4024630,0.1632
4024690,0.0225
4024840,0.3099
4024870,0.0797
4024930,0.0963
4025050,0.1001
4025200,-0.0102
4025230,0.0795
4025290,0.0586
4025320,0.1997
4025410,0.0661
4025470,-0.0309
4025500,0.1578
4025860,0.0118
4025950,-0.1202
4026310,0.0151
4026550,0.0635
4026730,0.3049
4026790,0.0496
4026880,0.0254
4026910,0.0492
4027060,0.0310
4027300,0.1516
4027390,0.0565
4027570,-0.0060
4027640,0.0253
4027750,0.1063
4027840,-0.0139
4027930,0.0031
4027960,-0.0351
4028170,0.1117
4028200,0.1813
4028650,0.1193
4028680,0.1241
4028710,0.1080
4028800,0.0783
4028980,0.2195
4029070,0.0851
4029160,0.0977
4029380,0.0906
4029400,-0.0372
4029610,0.0190
4029670,0.0652
4030048,-0.0090
4030060,-0.0288
4030120,0.1263
4030197,0.0359
4030240,-0.0470
4030330,0.1005
4030420,0.1870
4030450,0.1516
4030600,-0.0044
4030870,0.1440
4030960,-0.0885
4031110,0.0210
4031140,0.0248
4031290,-0.0590
4031350,0.1174
4031470,0.1380
4031650,0.1529
4031710,0.1279
4031770,0.1607
4031860,0.0957
4031980,0.0778
4032010,0.2279
4032070,0.0488
4032220,0.1392
4032280,0.2491
4032370,-0.0263
4032400,0.1176
4032430,0.1657
4032460,0.0997
4032670,0.1095
4032790,0.2752
4032940,-0.1800
4032970,0.0306
4033090,0.1584
4033180,0.0219
4033210,0.1311
4033240,0.0619
4033300,0.0315
4033360,0.0995
4033480,0.0502
4033600,0.0937
4033601,0.0676
4100009,0.0304
4100014,0.0436
4100015,0.0659
4100016,0.1233
4100019,-0.0036
4100020,0.0600
4100023,0.0856
4100048,0.0989
4100640,0.1018
4101120,0.0512
4101230,0.0368
4101560,0.0746
4101620,0.1185
4101660,-0.0328
4101710,-0.0659
4101800,-0.0339
4101830,0.0673
4101920,0.0230
4101980,0.0451
4102040,0.0154
4102310,0.0051
4102490,0.0580
4102640,0.0429
4102780,-0.0119
4102800,0.0245
4102840,0.0367
4102910,0.1320
4102940,0.1400
4103260,0.0575
4103265,0.0894
4103390,0.1232
4103480,0.0370
4103660,0.0984
4103690,0.0847
4103720,0.1247
4103840,0.0707
4103860,0.0581
4103940,0.1072
4103990,0.0882
4104500,0.1108
4104700,-0.1000
4104740,0.0317
4104950,-0.0104
4105100,0.0265
4105160,-0.0005
4105610,-0.0581
4105640,0.0549
4105670,0.0074
4105760,-0.0747
4105910,0.1056
4106000,0.0035
4106300,0.0288
4106510,0.0683
4106710,0.0928
4106740,0.0561
