id,p_grd
3600011,0.9004
3600012,0.8780
3600013,0.6849
3600014,0.8476
3600015,0.9224
3600016,0.9038
3600019,0.7329
3600020,1.1072
3600023,0.8516
3600024,0.9550
3600124,0.7727
3602340,0.8461
3602370,0.8406
3602430,1.1015
3602460,0.6484
3602520,0.9340
3602550,0.8018
3602730,1.0784
3602820,0.8581
3602920,1.0203
3602940,0.7924
3602970,0.7832
3603270,0.7883
3603420,0.7371
3603480,0.9206
3603810,0.7220
3603870,0.9295
3603930,1.0559
3603960,0.9704
3603990,0.8670
3604050,0.9249
3604080,0.9800
3604140,0.8531
3604200,1.0588
3604290,0.9364
3604620,0.8563
3604870,0.7656
3605040,0.9626
3605280,0.8820
3605310,0.9938
3605460,1.1257
3605580,0.9532
3605820,0.6961
3605850,0.8249
3605940,1.0296
3606090,0.8176
3606160,1.0081
3606210,0.9729
3606240,0.8117
3606300,1.0050
3606330,1.0531
3606390,0.9598
3606420,0.9940
3606470,0.8516
3606570,0.8134
3606630,0.8356
3606660,0.9303
3606690,0.9099
3606720,0.9906
3606870,0.5849
3606900,0.9036
3607020,1.0078
3607110,0.8790
3607230,0.5769
3607260,1.0213
3607290,0.9516
3607380,0.9542
3607470,0.8576
3607530,0.9556
3607590,0.8864
3607650,0.7828
3607680,0.8601
3607860,0.7521
3607980,0.8401
3608130,0.8793
3608160,0.9574
3608310,0.6521
3608370,0.8608
3608400,0.9594
3608430,0.8844
3608460,0.9380
3608490,0.8296
3608790,0.9769
3608880,1.0500
3608970,0.9043
3609030,0.7082
3609060,0.6696
3609090,1.0529
3609210,0.8569
3609330,0.6739
3609390,0.7784
3609420,0.8173
3609630,0.8475
3609660,0.9556
3609690,0.8138
3609720,0.7987
3609840,0.9282
3609930,0.9997
3609990,0.8907
3610500,0.6683
3610560,0.6653
3610590,0.8055
3610620,0.9197
3610650,0.8863
3610680,1.0295
3610710,0.9610
3610890,1.0507
3610920,0.7778
3610950,0.9172
3610980,0.7583
3611070,0.7920
3611190,0.9525
3611370,0.9645
3611400,0.9371
3611460,0.6517
3611490,0.7830
3611520,0.8462
3611550,0.6491
3611670,0.9290
3611700,0.8715
3611880,1.0061
3611910,0.9136
3611970,0.7546
3612180,0.6445
3612240,0.9110
3612270,0.7924
3612330,1.1530
3612360,0.8974
3612390,0.8884
3612450,0.9760
3612510,0.9255
3612630,0.9166
3612720,0.9146
3612750,0.8831
3612990,1.0424
3613020,0.8465
3613080,0.9320
3613110,0.7514
3613290,1.0027
3613350,0.9905
3613530,0.9676
3613590,0.8019
3613710,0.9495
3613740,1.0679
3614010,0.8386
3614130,0.4631
3614190,1.0618
3614220,0.6676
3614340,0.9551
3614400,0.9274
3614460,1.0356
3614580,0.9462
3614610,0.6361
3614640,0.9046
3614760,0.9649
3614820,0.7547
3614850,0.9596
3614940,0.7890
3614970,0.8235
3615090,0.9605
3615180,0.9083
3615240,0.8668
3615300,0.7894
3615390,0.9851
3615480,0.7379
3615540,1.0038
3615570,0.8826
3615630,0.8121
3615780,0.7559
3615900,0.8434
3615980,0.8308
3615990,0.9606
3616170,0.8945
3616230,0.8621
3616290,0.7322
3616410,0.9776
3616440,1.0532
3616560,0.8157
3616620,0.9462
3616680,0.9087
3616740,0.9281
3616830,0.7843
3616980,0.9233
3617130,0.9961
3617160,0.7895
3617190,0.8801
3617220,0.8214
3617380,0.7773
3617460,0.8515
3617520,1.0213
3617640,0.9846
3617670,0.7731
3617730,0.7083
3617820,0.8116
3618030,0.8626
3618120,0.8844
3618150,0.8942
3618180,0.9316
3618210,0.8691
3618240,0.9234
3618330,1.0907
3618450,0.9566
3618540,0.9687
3618570,0.8309
3618600,0.9603
3618660,0.7764
3618690,0.6615
3618750,0.6785
3618900,0.9256
3618960,0.8188
3619170,1.0040
3619200,1.0325
3619230,0.9560
3619260,1.0114
3619320,0.9789
3619500,0.8171
3619560,0.9105
3619650,1.1831
3619680,0.8776
3619740,0.7837
3619800,1.0027
3619830,0.8968
3619920,0.8739
3619950,0.9631
3620100,0.4211
3620340,1.0102
3620400,0.9618
3620460,1.1972
3620490,0.6509
3620580,0.8817
3620640,0.8097
3620670,0.8104
3620700,0.8209
3620760,0.7982
3620790,0.7490
3620820,0.7068
3620850,1.0518
3620880,1.0650
3620910,0.7521
3621210,0.8302
3621240,0.9100
3621250,0.9588
3621260,0.9788
3621270,1.0044
3621330,0.8939
3621360,0.7500
3621450,1.1567
3621480,0.8538
3621570,0.7197
3621630,0.7948
3621660,0.9001
3621720,0.8268
3621780,0.8571
3621810,0.9231
3621840,1.1188
3621900,0.9069
3622020,0.8548
3622050,0.9008
3622140,0.9014
3622170,0.8686
3622260,0.8504
3622380,0.9509
3622470,1.0140
3622650,0.9653
3622710,1.0570
3622740,0.8985
3622770,0.7131
3622830,1.0127
3622890,0.9640
3622920,0.9059
3623010,0.7499
3623040,1.0071
3623070,0.8234
3623280,0.8985
3623370,0.8085
3623430,0.7572
3623460,0.6705
3623520,0.8423
3623580,0.9881
3623640,0.7350
3623670,0.8707
3623760,0.7709
3623880,0.8484
3624030,0.9456
3624090,0.9664
3624150,0.9681
3624210,0.7835
3624450,0.6296
3624570,0.7949
3624690,0.8807
3624750,0.5908
3624900,0.8684
3624960,0.8135
3624990,0.4481
3625050,1.0651
3625170,0.9965
3625350,1.0604
3625440,0.6951
3625500,0.7463
3625650,1.0366
3625770,0.9300
3625800,0.8084
3625980,1.0161
3626010,0.6847
3626100,0.8627
3626160,0.7298
3626310,0.8608
3626430,0.6901
3626670,1.0656
3626700,1.0497
3626760,0.8750
3626850,0.9502
3626880,1.0211
3627000,0.7137
3627060,0.9623
3627120,1.0041
3627150,0.9551
3627210,0.8862
3627240,0.8487
3627300,1.0762
3627360,0.9701
3627540,1.1416
3627660,0.7615
3627750,0.8182
3627780,1.1545
3627810,0.7532
3627960,1.1400
3628050,0.9926
3628320,0.9360
3628380,1.0537
3628500,0.8736
3628590,0.6287
3628620,0.8158
3628650,1.0101
3628680,0.9849
3628710,0.8811
3628740,0.8565
3628890,0.9567
3628950,0.8974
3628980,0.9367
3629160,0.7929
3629240,0.7601
3629280,0.9036
3629370,0.6533
3629430,0.8911
3629460,1.0085
3629490,0.9756
3629610,0.8583
3629640,1.0323
3629790,0.8597
3629820,0.7352
3629880,0.8317
3629940,0.8716
3629970,0.9136
3630030,0.9084
3630120,0.7708
3630160,0.7306
3630210,0.6667
3630240,0.9883
3630270,0.6773
3630330,1.0050
3630360,1.0653
3630390,0.6829
3630480,1.0811
3630540,1.0884
3630630,1.0347
3630660,0.8524
3630690,1.0140
3630780,0.8055
3630930,0.9609
3630960,0.6202
3631260,1.0424
3631320,1.0484
3631380,0.9950
3631440,0.9113
3631470,1.0124
3631800,0.6316
3631920,0.7031
3632010,0.8690
3700011,0.8111
3700012,0.9066
3700030,0.8286
3700090,0.7363
3700120,0.8743
3700180,0.7140
3700210,0.9931
3700240,0.9293
3700270,0.8892
3700300,0.9133
3700330,0.7575
3700360,0.8519
3700390,0.7132
3700420,0.7501
3700450,0.8890
3700480,0.8866
3700530,0.8881
3700580,0.8788
3700600,0.7738
3700630,0.8205
3700660,0.6536
3700690,0.9556
3700720,0.8384
3700750,0.8994
3700780,0.8826
3700840,0.9377
3700870,0.9686
3700900,0.6934
3700930,0.8977
3700960,0.9052
3701080,0.8257
3701110,0.8138
3701140,0.8813
3701170,0.9058
3701200,0.7999
3701260,0.8129
3701320,0.7724
3701380,0.8879
3701500,0.7544
3701530,0.8190
3701620,0.8082
3701680,0.8174
3701770,0.8295
3701800,0.8602
3701830,0.7986
3701920,0.8251
3701950,0.8483
3702010,0.8208
3702040,0.7625
3702100,0.9302
3702160,0.7251
3702190,0.8459
3702250,0.8843
3702280,0.9677
3702310,0.8140
3702340,0.9718
3702370,0.8420
3702400,0.9462
3702430,0.7268
3702560,0.7864
3702610,0.7543
3702640,0.6646
3702680,0.9194
3702760,0.8839
3702820,0.7173
3702880,0.8483
3702940,0.8310
3702970,0.8801
3703000,0.9075
3703060,0.7946
3703090,0.8635
3703120,0.8253
3703210,0.9624
3703270,0.7204
3703310,0.8415
3703330,0.9346
3703360,0.8221
3703420,0.9775
3703450,0.8049
3703480,0.8238
3703510,0.9397
3703540,0.7672
3703570,0.8148
3703600,0.8232
3703630,0.7429
3703720,0.8187
3703780,0.7360
3703870,0.8719
3703900,0.8138
3703930,0.7253
3703990,0.8228
3704050,0.7147
3704080,0.6965
3704140,0.8965
3704200,0.7513
3704320,0.9293
3704380,0.8560
3704410,0.8386
3704440,0.9166
3704500,0.9608
3704530,0.8319
3704590,0.6087
3704620,0.8714
3704650,0.7897
3704720,0.8537
3704740,0.7472
3704800,0.9810
3704830,0.8947
3704880,0.8917
3704890,0.8240
3704920,0.8957
3704950,0.8106
3705020,0.7763
3705040,0.9245
3705070,1.0008
3800014,0.8676
3800021,0.8823
3800038,0.9530
3802530,0.8748
3803060,0.9557
3805040,0.7426
3805460,0.7479
3806780,0.7931
3808060,0.8552
3808130,0.7959
3811820,0.7863
3812990,0.8747
3813030,0.9028
3813920,0.8139
3817460,1.0592
3818850,0.8935
3819020,0.7156
3819410,0.9272
3819880,0.7253
3900094,0.9929
3900537,0.9251
3904348,0.8105
3904349,0.8553
3904350,0.8671
3904351,0.8905
3904352,0.8927
3904353,0.9200
3904354,0.9421
3904357,0.9575
3904358,0.9411
3904359,0.8849
3904360,0.7955
3904361,0.7953
3904363,0.8900
3904364,1.0567
3904365,0.9450
3904366,0.8684
3904367,0.9913
3904368,0.8888
3904369,0.9099
3904370,0.8593
3904371,0.8678
3904373,1.0483
3904374,0.8187
3904375,0.8764
3904376,0.8435
3904377,0.8134
3904378,0.8311
3904379,0.8789
3904380,0.8847
3904381,0.9007
3904382,1.0388
3904383,0.8615
3904384,0.8363
3904385,0.8216
3904386,0.8282
3904387,0.8898
3904388,0.8279
3904389,0.8264
3904390,0.9203
3904391,0.9198
3904392,0.7396
3904393,1.0232
3904394,0.9227
3904395,0.8520
3904396,0.8139
3904397,0.8386
3904399,0.8365
3904400,0.8651
3904401,0.7821
3904402,0.9989
3904403,0.7037
3904404,0.5650
3904405,0.9951
3904406,0.6676
3904408,0.7621
3904409,0.8594
3904410,0.8280
3904411,0.7225
3904412,0.9601
3904413,1.1398
3904414,0.9743
3904415,0.9220
3904416,0.9594
3904418,1.0508
3904419,0.9355
3904420,0.9714
3904421,0.9536
3904422,0.7795
3904423,0.8065
3904424,0.8151
3904425,0.9803
3904426,0.9190
3904427,0.9080
3904429,0.8619
3904430,0.8291
3904433,0.8824
3904434,0.7512
3904435,0.9249
3904436,0.8121
3904437,0.9122
3904438,0.8595
3904439,0.8778
3904440,0.9259
3904441,0.8590
3904443,0.8807
3904444,0.7042
3904445,0.9354
3904446,0.7673
3904447,0.7536
3904448,0.8813
3904449,0.8671
3904450,1.0431
3904451,0.7630
3904452,0.9852
3904453,1.0019
3904454,0.8139
3904455,1.0889
3904456,0.9319
3904457,1.0163
3904459,1.1755
3904460,0.8658
3904461,0.9203
3904463,0.8848
3904464,0.7639
3904465,1.0836
3904467,0.8508
3904468,1.0320
3904469,0.7071
3904470,1.0921
3904471,0.8707
3904472,1.0184
3904474,0.7769
3904475,0.8013
3904476,0.9942
3904479,0.8790
3904480,1.0171
3904481,1.0277
3904482,0.7216
3904483,0.8850
3904484,1.0167
3904485,0.9581
3904486,0.8815
3904487,0.9761
3904488,0.9062
3904489,0.7668
3904490,0.7739
3904491,0.7631
3904492,0.7463
3904494,0.8971
3904495,0.8123
3904498,1.0383
3904499,0.9592
3904500,0.8271
3904502,0.8056
3904503,0.9407
3904504,0.8478
3904505,0.7927
3904506,1.0195
3904507,0.8890
3904508,0.9258
3904509,0.8637
3904510,0.8450
3904511,0.8954
3904513,0.9377
3904515,0.8949
3904516,0.7290
3904517,0.9252
3904518,0.9935
3904519,1.0402
3904520,0.7637
3904522,0.8175
3904523,0.9331
3904524,0.9179
3904525,0.7181
3904526,0.7786
3904527,1.1115
3904529,0.7709
3904532,1.1648
3904533,1.0044
3904535,0.7720
3904537,0.9415
3904538,0.6558
3904540,0.7377
3904541,0.8728
3904542,0.9071
3904545,0.9579
3904546,0.8240
3904547,1.0341
3904548,1.0353
3904549,0.8665
3904550,0.9199
3904551,0.8872
3904552,0.9278
3904553,0.7363
3904554,1.0183
3904555,0.8593
3904556,1.0132
3904557,0.8405
3904558,0.9990
3904560,0.8978
3904561,0.8952
3904564,0.8800
3904565,0.8791
3904566,0.8698
3904575,0.7740
3904576,1.0186
3904577,0.9665
3904578,0.7222
3904579,0.9435
3904580,0.9658
3904582,0.8677
3904583,0.8958
3904585,0.8565
3904586,0.7886
3904587,0.9116
3904588,0.9173
3904590,1.0169
3904591,0.9988
3904592,0.8566
3904599,1.0193
3904601,0.7956
3904603,0.8752
3904604,0.9915
3904606,0.9846
3904607,0.9793
3904609,0.8320
3904610,0.8700
3904611,0.9989
3904612,1.0121
3904613,0.7425
3904614,1.1151
3904615,0.9134
3904617,0.9078
3904619,0.8215
3904620,0.9765
3904621,0.8649
3904623,0.9608
3904624,0.9158
3904625,1.0092
3904626,1.0147
3904628,1.0816
3904630,1.0219
3904631,1.1633
3904632,0.7329
3904633,0.9169
3904634,0.8744
3904635,0.7983
3904636,0.9431
3904638,0.8305
3904639,1.0425
3904640,0.9186
3904642,0.9402
3904643,0.9243
3904644,0.8973
3904645,0.9786
3904647,0.8345
3904648,0.8222
3904650,0.8964
3904651,0.9917
3904652,0.8291
3904657,1.0148
3904659,0.7281
3904660,1.2806
3904662,1.0900
3904663,0.7956
3904667,0.9404
3904668,1.0887
3904671,1.1415
3904672,0.8481
3904674,0.9240
3904675,0.9929
3904676,1.1553
3904678,1.0617
3904680,0.8740
3904681,0.7360
3904682,0.9463
3904684,0.9129
3904685,0.7841
3904686,1.0440
3904687,0.8590
3904688,0.9288
3904689,0.8825
3904690,0.7784
3904694,0.9629
3904695,1.0634
3904696,0.9891
3904697,0.8728
3904699,1.0489
3904700,0.8204
3904701,1.1196
3904702,1.0896
3904704,0.9686
3904705,0.8812
3904708,1.1309
3904709,1.2332
3904717,0.8637
3904718,0.8152
3904719,0.9354
3904724,0.9541
3904726,0.8199
3904727,1.0037
3904730,1.0365
3904733,0.8442
3904734,1.0485
3904736,0.8308
3904737,0.8900
3904738,0.8778
3904739,0.8713
3904744,1.1671
3904745,0.8324
3904751,0.9713
3904752,0.9406
3904758,1.0935
3904759,1.0220
3904761,0.6776
3904762,0.9682
3904763,0.9317
3904768,1.0300
3904769,0.8901
3904772,0.8863
3904773,0.7905
3904774,0.7476
3904776,0.9326
3904778,0.9433
3904779,0.9058
3904780,0.6782
3904782,0.7858
3904783,0.8191
3904785,0.5497
3904788,1.0344
3904790,0.9119
3904792,0.8581
3904793,0.8870
3904794,0.9343
3904795,0.9172
3904796,0.9765
3904798,0.9379
3904799,0.9544
3904800,1.0541
3904801,0.8001
3904802,0.8742
3904803,0.8705
3904804,0.8608
3904807,1.0440
3904808,0.7616
3904809,0.8096
3904811,1.0958
3904812,0.8503
3904813,1.0620
3904814,1.0066
3904815,0.9860
3904816,0.8574
3904817,0.9524
3904820,0.9432
3904822,0.8560
3904823,0.9178
3904825,0.9994
3904826,1.0512
3904827,0.9433
3904829,0.8793
3904830,0.9521
3904831,0.9615
3904832,1.1092
3904834,1.0517
3904835,0.8257
3904836,0.8779
3904837,0.9495
3904838,1.0971
3904841,0.8960
3904842,0.8927
3904843,0.8744
3904844,0.9050
3904846,1.0005
3904847,1.0284
3904848,1.0646
3904849,1.0423
3904851,1.0727
3904852,1.0249
3904853,1.0762
3904857,0.8047
3904862,1.0277
3904865,0.7616
3904867,1.0106
3904868,0.9536
3904869,0.6412
3904870,0.7808
3904871,0.8444
3904872,0.8492
3904873,0.8543
3904874,0.8768
3904875,0.7985
3904877,0.9932
3904879,0.6942
3904880,0.8277
3904881,0.9247
3904883,0.9171
3904884,1.0507
3904885,0.8100
3904887,0.9684
3904888,0.8913
3904890,0.8918
3904892,1.0443
3904894,0.9289
3904900,0.7975
3904903,0.8153
3904905,0.9558
3904906,0.9691
3904908,0.9383
3904909,0.8919
3904910,0.8381
3904912,1.0349
3904913,1.0753
3904914,1.0787
3904915,1.0226
3904917,1.2700
3904918,0.8821
3904919,0.9484
3904920,1.0530
3904921,0.8322
3904922,0.8296
3904923,0.9114
3904924,1.0000
3904926,0.8070
3904927,0.8206
3904928,0.9081
3904931,1.0377
3904935,0.8366
3904937,0.7696
3904941,0.7740
3904942,0.9474
3904943,0.8439
3904945,0.9767
3904946,0.9387
3904947,0.9448
3904949,1.0408
3904950,0.7963
3904951,0.8116
3904952,1.0935
3904953,0.7590
3904954,0.9460
3904956,1.0961
3904957,0.9201
3904959,0.9557
3904961,0.8548
3904962,0.9941
3904963,0.7879
3904964,1.0083
3904965,0.8851
3904966,0.9655
3904968,0.8765
3904970,0.8815
3904979,0.7657
3904983,0.9118
3904984,1.0120
3904985,0.9766
3904986,0.8744
3904987,0.8641
3904988,0.9212
3904989,0.9289
3904990,1.0810
3904991,0.8819
3904992,0.9604
3904993,0.9773
3904994,1.0453
3904995,0.9027
3904997,1.0274
3904998,0.9992
3904999,1.1137
3905000,1.1097
3905001,1.0031
3905003,0.8806
3905004,1.0909
3905006,0.9763
3905007,0.8654
3905011,1.1027
3905012,0.9161
3905013,1.0319
3905015,0.8156
3905016,0.8839
3905017,0.9321
3905018,0.9430
3905019,1.0432
3905021,0.9979
3905022,0.9379
3905023,0.9730
3905024,0.9566
3905025,1.0074
3905027,0.8004
3905028,0.8468
3905030,0.9781
3905033,1.0826
3905035,0.9983
3905039,0.8779
3905041,0.8672
3905042,0.8184
3905043,0.8242
3905044,0.9023
3905045,1.0422
3905046,0.9703
3905048,0.8955
3905049,0.8078
3905053,0.9545
3905055,1.0181
3905056,1.0920
3905058,0.8729
3905059,0.8704
3905062,0.9336
3905063,0.7361
3905064,1.0021
3905067,0.9643
3905068,0.9884
3905069,0.9830
3905070,0.8706
3905071,0.8873
3905072,0.8181
3905074,0.9697
3906190,0.8949
3906568,0.9355
3906968,0.8020
3910000,0.8820
3910003,0.8591
3910006,0.8675
3910007,1.2303
3910008,0.8030
3910009,0.9729
3910010,1.0621
3910011,1.1108
3910012,0.7880
3910013,0.8963
3910014,0.8171
3910015,0.8463
3910016,1.0493
3910017,0.9876
3910018,1.0912
3910019,0.7960
3910020,0.9072
3910022,0.9445
3910023,0.8853
3910024,0.7439
3910025,0.8304
3910026,0.8124
3910027,0.9780
3910028,0.9519
3910029,0.9239
3910030,0.9838
3910032,0.8736
3910033,0.8122
4000014,0.9981
4000020,0.8934
4000021,0.8269
4000033,1.0289
4002370,1.0865
4002430,0.9005
4002460,0.9542
4002520,0.8223
4002550,0.7648
4002760,0.8700
4002790,1.0288
4002850,1.0284
4002880,0.8836
4003000,1.1099
4003060,1.1063
4003180,0.8206
4003360,0.8404
4003570,0.7941
4003630,0.8903
4003810,0.7688
4004020,1.0276
4004110,0.9520
4004230,0.9663
4004470,1.2301
4004500,1.1186
4004630,0.9076
4004680,1.2230
4005010,0.9597
4005400,1.1275
4005430,0.7704
4005460,0.7339
4005490,0.7715
4005520,0.9049
4005580,0.8563
4006060,0.9888
4006120,0.8099
4006150,0.6914
4006180,0.9351
4006390,0.6029
4006630,0.9641
4006850,0.8771
4006870,0.8164
4007140,0.8705
4007290,1.1443
4007350,0.8926
4007380,0.9721
4007560,0.7541
4007620,0.8504
4007670,0.9679
4007740,0.7631
4008040,0.9032
4008070,0.9063
4008130,1.0350
4008220,0.9540
4008250,0.5145
4008370,1.0266
4008460,1.0295
4008490,0.9137
4008640,0.9815
4008850,0.9779
4009000,0.6685
4009060,0.8421
4009090,1.0873
4009150,0.9199
4009240,1.1203
4009510,0.6343
4009570,0.7502
4009780,0.7857
4009810,1.0264
4009870,1.0211
4009910,0.8092
4010200,0.9692
4010290,0.9374
4010350,0.9117
4010590,0.9925
4010650,1.0979
4010710,1.0171
4010740,0.9180
4010860,1.0316
4010920,0.8132
4011160,0.9204
4011250,0.8956
4011280,0.9768
4011970,0.8269
4012090,0.8333
4012150,0.9321
4012240,0.9165
4012300,0.7013
4012390,0.6787
4012570,0.9256
4012720,0.8637
4012900,0.9475
4013230,0.9993
4013530,0.9298
4013560,1.0849
4013590,0.8318
4013620,0.9204
4013890,0.8130
4013920,0.8297
4013950,0.9579
4014080,0.9725
4014130,1.0013
4014160,0.8671
4014340,0.9741
4014370,0.8053
4014520,0.9077
4014610,0.8217
4014700,1.0069
4014730,0.8089
4014790,0.7947
4014850,0.6716
4014970,0.7644
4015090,1.0662
4015120,0.8523
4015210,0.6763
4015240,1.0654
4015370,0.8172
4015480,1.0286
4015690,0.8607
4015720,0.9214
4015840,1.0275
4015990,0.8527
4016170,0.8807
4016350,0.8916
4016380,0.8145
4016470,0.8623
4016560,0.7452
4016590,1.0018
4016710,0.9539
4016720,1.1544
4017190,0.9177
4017250,0.8590
4017580,0.9598
4017700,1.0859
4017760,0.7791
4017850,0.9060
4017880,0.9018
4018000,0.9821
4018090,0.7110
4018240,0.8762
4018630,0.8712
4018660,0.7066
4018700,0.9445
4018780,1.0294
4018840,1.0504
4018990,0.9905
4019080,0.8385
4019200,0.8390
4019290,1.0425
4019440,0.8908
4019560,0.8833
4019680,0.8402
4019800,1.0236
4019860,0.5104
4019950,0.7621
4020080,0.8644
4020100,1.1898
4020160,1.2843
4020250,0.9318
4020280,1.0351
4020310,0.8534
4020340,0.8994
4020550,1.0637
4020880,0.8567
4020970,0.8249
4021000,1.0205
4021510,0.7987
4021540,0.8192
4021600,0.8457
4021630,0.8510
4021720,0.8483
4021780,0.9400
4021840,0.8353
4021930,0.8919
4022620,0.6450
4022770,0.8526
4022800,0.7231
4022830,1.0012
4023040,0.9447
4023280,0.8610
4023370,0.8945
4023550,1.0440
4023580,0.9536
4023610,1.1251
4023730,0.9732
4023800,0.9137
4023850,0.8196
4023970,0.9393
4024240,0.8101
4024510,0.7646
4024630,1.0484
4024690,0.9678
4024840,0.9374
4024870,0.8241
4024930,0.7496
4025050,1.0534
4025200,0.9116
4025230,0.9921
4025290,0.9006
4025320,0.9598
4025410,0.7482
4025470,0.7397
4025500,1.0161
4025860,0.7097
4025950,0.5796
4026310,0.7344
4026550,0.9731
4026730,1.0761
4026790,0.8441
4026880,0.8044
4026910,0.8572
4027060,0.7058
4027300,1.0094
4027390,0.7993
4027570,0.7851
4027640,0.6291
4027750,0.8710
4027840,0.8979
4027930,0.8887
4027960,0.7045
4028170,0.8617
4028200,1.1950
4028650,0.8952
4028680,0.9946
4028710,0.8543
4028800,0.8295
4028980,1.2051
4029070,0.8521
4029160,0.9497
4029380,0.9079
4029400,0.7900
4029610,0.8810
4029670,0.8990
4030048,0.7300
4030060,0.9008
4030120,0.8642
4030197,0.9592
4030240,0.7585
4030330,0.8660
4030360,0.8891
4030420,1.1777
4030450,0.7390
4030600,0.8812
4030870,0.9753
4030960,0.6221
4031110,0.7843
4031140,0.9181
4031290,0.8417
4031350,0.8802
4031470,0.6373
4031650,0.7962
4031710,0.8659
4031770,0.9465
4031860,0.8587
4032010,0.9009
4032070,0.9973
4032220,0.9095
4032280,0.7960
4032370,0.8323
4032400,1.0003
4032430,0.9903
4032460,0.8958
4032670,0.9822
4032790,1.1507
4032940,0.5889
4032970,0.7000
4033090,1.1866
4033180,0.7625
4033210,0.8449
4033240,0.7533
4033300,1.0330
4033360,0.7826
4033480,0.9003
4033600,0.9763
4033601,0.8039
4100009,1.0688
4100014,1.0723
4100015,1.1722
4100016,1.1170
4100019,0.8808
4100020,0.9747
4100023,0.9639
4100048,1.1343
4100640,1.0171
4101120,1.0030
4101230,1.0418
4101560,1.1534
4101620,0.9231
4101660,0.9027
4101710,0.6835
4101800,1.1118
4101830,1.0404
4101920,0.9525
4101980,0.9759
4102040,0.8935
4102310,0.8156
4102490,1.0523
4102640,1.0895
4102780,1.0252
4102800,1.2825
4102840,1.0826
4102910,0.9751
4102940,1.1065
4103260,0.8971
4103265,0.8834
4103390,1.0725
4103420,1.0354
4103480,1.0922
4103660,1.0227
4103690,1.0909
4103720,1.1537
4103840,1.0731
4103860,0.9598
4103940,1.1865
4103990,1.0620
4104500,1.1161
4104700,0.8427
4104740,1.0138
4104950,0.8509
4105100,0.9450
4105160,1.0041
4105610,0.8802
4105640,1.0600
4105670,0.7717
4105760,0.9057
4105910,1.0014
4106000,1.0212
4106300,1.1120
4106510,1.1843
4106710,0.9952
4106740,1.0253
4106780,1.0032
4106900,1.1896
4106930,0.9170
4107020,1.1229
4107080,0.9857
4107200,0.9594
4107230,0.8964
4107280,0.9064
4107380,0.9683
4107500,0.9620
4108010,1.1411
4108040,1.0228
4108100,0.8506
4108160,0.9039
4108310,1.1170
4108430,0.9410
4108520,0.9095
4108550,0.9894
4108650,1.1506
4108700,0.9401
4108720,0.9175
4108820,1.0020
4108830,0.8937
4108880,1.0252
4109000,0.8742
4109120,0.8611
4109150,0.8181
4109270,1.0698
4109330,1.0174
4109480,0.9789
4109510,1.0082
4109600,1.2394
4109630,0.9547
4109870,0.9060
4110040,1.0132
4110350,1.0083
4110410,1.0321
4110520,1.0314
4110530,0.8292
4110680,0.8352
4110710,1.1063
4110820,1.0972
4110890,1.1530
4110980,1.0391
4111040,1.1672
4111100,0.8956
4111220,1.0283
4111290,1.1378
4111450,1.0941
4111490,0.9607
4111580,0.8420
4111610,1.0883
4111670,0.8349
4111720,1.0517
4111790,1.0289
4111940,0.9705
4111970,1.0548
4112240,0.8934
4112320,0.9373
4112600,1.1507
4112930,0.9573
4113080,0.9545
4113170,0.9281
4113350,1.1051
4113490,0.8054
4113530,1.1089
4200824,1.0106
4202010,0.9062
4202040,1.0641
4202100,0.8048
4202130,0.7127
4202190,0.8987
4202280,0.7083
4202310,0.8960
4202340,0.8743
4202400,1.0957
4202440,0.8652
4202480,0.8399
4202490,0.8308
4202550,0.9188
4202590,0.8514
4202670,0.8959
4202790,1.1648
4202850,0.9425
4202910,0.9664
4202970,0.9214
4203000,0.8247
4203120,0.8210
4203180,0.8560
4203210,0.9430
4203240,0.8830
4203300,0.9162
4203330,0.9686
4203360,0.8999
4203390,0.8706
4203420,0.9681
4203450,0.9897
4203480,0.7812
4203510,0.9701
4203570,0.8752
4203600,0.6570
4203630,0.6726
4203660,0.9522
4203688,0.8690
4203690,0.5651
4203750,0.9086
4203840,0.8493
4203870,0.7597
4203900,0.7867
4203960,1.0284
4204020,0.8198
4204050,0.9963
4204080,0.7833
4204140,0.8067
4204200,0.8418
4204230,0.8950
4204260,0.7587
4204320,0.8445
4204500,0.7756
4204530,0.8300
4204590,0.8756
4204710,1.0707
4204740,0.8144
4204830,0.6114
4204890,0.7318
4204920,1.0853
4204980,0.7680
4205010,0.9286
4205040,0.6771
4205070,0.7208
4205160,0.9345
4205190,0.8993
4205310,1.0178
4205340,0.9999
4205370,1.0018
4205400,0.8327
4205430,0.9600
4205460,0.8438
4205490,1.0227
4205550,0.9657
4205640,0.8378
4205700,0.9109
4205730,0.9865
4205760,0.9372
4205860,0.6709
4205880,0.8330
4205910,0.8422
4206030,0.9636
4206090,0.9275
4206120,0.7013
4206150,0.9037
4206240,0.7988
4206270,0.9255
4206360,0.7329
4206390,0.7609
4206420,0.8521
4206430,0.9623
4206480,1.0958
4206550,1.1511
4206590,0.7161
4206660,0.7959
4206780,0.9869
4206810,0.7547
4206840,0.9138
4206860,0.7171
4206930,0.6007
4206960,0.9686
4207050,0.8973
4207080,1.1027
4207110,0.9223
4207140,0.8787
4207200,0.7637
4207230,0.9728
4207290,0.9873
4207320,1.0214
4207530,0.7549
4207540,0.9635
4207560,0.8787
4207590,1.0568
4207650,1.0206
4207680,0.8007
